Ingredients,Generated Recipe
"[""pita breads"", ""salt"", ""olive oil"", ""vegetable soup mix"", ""sour cream"", ""light mayonnaise"", ""spinach"", ""water""]","Vegetable Soup with Pitas:
Ingredients:
- 4 pita breads
- 2 tsp salt
- 5 tbsp olive oil
- 1 vegetable soup mix
- 1/3 cup sour cream
- 2 tbsp light mayonnaise
- 1/2 cup spinach
- 2 cups water
Instructions:
1. Preheat oven to 350 degrees F (175 degrees C).
2. Arrange the pita breads on a baking sheet and coat with 2 tablespoons of olive oil.
3. Sprinkle with salt, then bake for 8-10 minutes in the preheated oven, or until lightly browned.Once done, remove from oven and set aside.
4. In a large pot over medium heat, heat remaining 3 tablespoons of olive oil.
5. Add soup mix and water and bring to a boil. Reduce heat and allow to simmer for 15 minutes, stirring occasionally.
6. Add sour cream, mayonnaise, spinach, and cooked pita breads.
7. Simmer for an additional 5 minutes, stirring occasionally.
8. Serve hot. Enjoy!"
"[""angel hair pasta"", ""tomato pesto"", ""chicken breast"", ""olive oil"", ""red bell pepper"", ""orange bell pepper"", ""red onion"", ""zucchini""]","Angel Hair Pasta with Tomato Pesto, Chicken Breast, Olive Oil, Red Bell Pepper, Orange Bell Pepper, Red Onion, and Zucchini 

Ingredients:

- 1/2 pound angel hair pasta
- 2 tablespoons olive oil
- 1/2 teaspoon salt 
- 1/4 teaspoon black pepper
- 2 chicken breasts, cut into small cubes
- 1 red bell pepper, thinly sliced
- 1 orange bell pepper, thinly sliced
- 1/2 red onion, thinly sliced
- 1 zucchini, thinly sliced
- 1 cup tomato pesto

Instructions:

1. Bring a large pot of salted water to a boil. Add the angel hair pasta and cook until al dente, about 5 minutes. Drain and set aside.

2. Heat the olive oil in a large skillet over medium-high heat. Add the chicken cubes, salt, and pepper, and cook for 5-7 minutes, stirring occasionally, until the chicken is cooked through.

3. Add the bell peppers, onion, and zucchini to the skillet, stirring to combine. Cook for 5-7 minutes, or until vegetables are tender.

4. Add the cooked angel hair pasta and tomato pesto to the skillet and stir to combine. Heat until everything is warmed through.

5. Serve warm and enjoy!"
"[""vegetable stock cube"", ""fish sauce"", ""lemon-grass stem"", ""fresh kaffir lime"", ""fresh ginger"", ""Birdseye chillies"", ""garlic"", ""Stalks and roots"", ""Wontons"", ""chicken mince"", ""garlic"", ""green shallot"", ""lemon rind"", ""wonton wrappers"", ""green shallots""]","Vegetable Stock Cube Fish Sauce Lemon-Grass Stem Fresh Kaffir Lime Fresh Ginger Birds Eye Chillies Garlic Stalks and Roots Wontons Chicken Mince Garlic Green Shallots Lemon Rind Wonton Wrappers Green Shallots 

Crispy Grilled Lemongrass Fish with Vegetable Stir-Fry

Ingredients:

- 4 fillets of white fish (cod, pollock, snapper, etc)
- 2 tablespoons vegetable oil
- 2 teaspoons fresh ginger, finely chopped
- 2 cloves garlic, finely chopped
- 1/2 teaspoon Bird’s Eye chillies, finely chopped
- 2 tablespoons vegetable stock cube
- 2 tablespoons lemon-grass stem, finely chopped
- 1 can of kaffir lime leaves
- 2 stalks of green shallots, finely sliced
- 2 tablespoons fish sauce
- 1/4 cup of fresh lemon juice
- 2 tablespoons of fresh lemon rind
- 2 tablespoons of wonton wrappers
- 1/2 cup cooked chicken mince
- 1 can of vegetable stock
- 1/4 cup of green shallots, finely sliced

Instructions:

1. Preheat oven to 200°C/400°F

2. Place the fish fillets on a baking tray lined with parchment paper.

3. In a small mixing bowl, mix together the vegetable oil, ginger, garlic, chilli, stock cube, lemon grass stem, kaffir lime leaves, and green shallots.

4. Brush the top of the fish with the mixture and bake in the preheated oven for 15 minutes or until cooked through.

5. Meanwhile, heat a large skillet over medium heat. Add the fish sauce, lemon juice, lemon rind, wonton wrappers and chicken mince. Sauté until the chicken mince is heated through.

6. Add the vegetable stock and green shallots and bring to a simmer. Reduce heat and simmer for 10 minutes.

7. Serve the crispy lemongrass fish with the vegetable stir-fry. Enjoy!"
"[""bananas"", ""eggs"", ""all-purpose"", ""baking powder"", ""bananas"", ""walnuts""]","Banana-Walnut Omelette
Ingredients:
• 2 bananas, sliced
• 2 eggs
• 1 teaspoon all-purpose baking powder
• 2 tablespoons walnuts, coarsely chopped
• 1 tablespoon butter
Instructions:
1. In a small bowl, mash the banana slices until smooth.
2. In a separate bowl, whisk together the eggs and baking powder until combined.
3. Heat a large non-stick skillet over medium heat and add the butter. Once melted, swirl the pan to coat the bottom. 
4. Pour the egg mixture into the skillet and spread it evenly. 
5. Add the mashed banana and walnuts to the top of the omelette.
6. Cover the skillet with a lid and cook for 4-5 minutes, or until the egg mixture is cooked through.
7. Gently fold the omelette in half and slide onto a plate.
8. Serve warm with extra walnuts and banana slices, if desired. Enjoy!"
"[""ground beef"", ""onion"", ""green pepper"", ""clove garlic"", ""tomatoes"", ""tomato sauce"", ""mushrooms"", ""sugar"", ""oregano"", ""salt"", ""basil"", ""cheese"", ""parmesan""]","Cheesy Ground Beef Casserole

Ingredients: 
- 1 lb ground beef 
- 1 onion, chopped 
- 1 green pepper, diced 
- 1 clove of garlic, minced 
- 2 tomatoes, diced 
- 1/2 cup tomato sauce 
- 1/2 cup mushrooms, sliced 
- 1 teaspoon sugar 
- 1 teaspoon oregano 
- 1 teaspoon salt 
- 1 teaspoon basil 
- 1 cup shredded cheese 
- 2 tablespoons Parmesan, grated

Instructions: 
1. Preheat oven to 375°F. 
2. In a large skillet over medium-high heat, cook the ground beef until browned and no pink remains. 
3. Add the onion, green pepper, and garlic to the skillet and cook for 2 minutes, stirring occasionally. 
4. Add the tomatoes, tomato sauce, mushrooms, sugar, oregano, salt, and basil. Simmer for 5 minutes. 
5. Grease a 9x13 inch baking dish with non-stick cooking spray. 
6. Transfer the ground beef mixture to the prepared baking dish. 
7. Sprinkle the shredded cheese and Parmesan over the top. 
8. Bake in preheated oven for 20-25 minutes until cheese is melted and bubbly. 
9. Serve warm. Enjoy!"
"[""butter"", ""sugar"", ""boiling water"", ""yeast"", ""water"", ""flour"", ""cold water"", ""eggs"", ""salt""]","Butter & Sugar Sweet Rolls
Ingredients: 
- 3/4 Cup Butter, softened
- 1 Cup Sugar
- 2 ¼ Teaspoons Active Dry Yeast
- 2 Tablespoons Boiling Water
- 2 Cups Warm Water
- 6 Cups All-Purpose Flour
- 2 Eggs
- 2 Teaspoons Salt

Instructions: 
1. In a large bowl, beat the butter and sugar together until it’s creamy.
2. In a small bowl, dissolve the yeast in the boiling water.
3. Add the warm water to the butter and sugar mixture.
4. Stir in the dissolved yeast.
5. Gradually stir in the flour, eggs and salt until everything is combined and a dough forms.
6. Knead the dough on a lightly-floured surface for 8 minutes.
7. Place the dough in a greased bowl and cover with plastic wrap. Let it rise in a warm place for about an hour or until it doubles in size.
8. Punch down the dough and divide it into 12 equal portions.
9. Roll each portion of dough into a ball and place them on a greased baking sheet.
10. Cover the rolls with a damp cloth and let them rise again until they double in size.
11. Preheat the oven to 350 degrees F (175 degrees C).
12. Bake the rolls for 25 minutes or until golden brown.
13. Serve warm with butter and enjoy!"
"[""pepper"", ""bouquet garni"", ""star anise"", ""vegetable stock"", ""carrot"", ""red capsicum"", ""celery"", ""salt""]","Instructions:

1. Preheat oven to 375 degrees.

2. In a large saucepan, heat 2 tablespoons of olive oil over medium-high heat. 

3. Add 1 teaspoon of pepper and stir until fragrant. 

4. Add 1 bouquet garni, 1 teaspoon of star anise, and 4 cups of vegetable stock. Bring to a simmer and cook for 10 minutes. 

5. Remove from the heat and add 1 cup of diced carrots, 1/4 cup of diced red capsicum, 1/4 cup diced celery, and 1 teaspoon of salt. Stir to combine. 

6. Pour the mixture into a 9x13 inch baking dish and bake in the preheated oven for 45 minutes, or until the vegetables are tender. 

7. Serve hot with fresh bread. Enjoy!"
"[""beans"", ""sugar"", ""molasses"", ""mustard"", ""pepper"", ""salt"", ""salt pork""]","Baked Beans with Sugar, Molasses, and Mustard

Ingredients:

-2 cans of beans (navy, pinto, black, etc.)
-1/3 cup sugar
-1/3 cup molasses
-2 tablespoons mustard
-Pepper to taste
-1 teaspoon salt
-1/2 pound salt pork, diced

Instructions:

1. Preheat oven to 350°F.

2. Grease a 9x13 inch baking dish.

3. In a medium-sized bowl, mix together the beans, sugar, molasses, mustard, pepper, and salt.

4. Transfer the mixture to the prepared baking dish.

5. Place the diced salt pork over the top of the bean mixture.

6. Bake for 45 minutes, or until the beans are tender and the liquid is bubbling.

7. Serve hot and enjoy!"
"[""sugar"", ""margarine"", ""milk"", ""semi-sweet chocolate chips"", ""marshmallows"", ""vanilla""]","Chocolate Chip Marshmallow Sugar Cookies
Ingredients: 
- 1/2 cup sugar
- 1/4 cup margarine, softened
- 2 tablespoons milk
- 1 teaspoon vanilla extract
- 1 cup all-purpose flour
- 1/4 teaspoon baking soda
- 1/4 teaspoon salt
- 1/2 cup semi-sweet chocolate chips
- 1/2 cup marshmallows

Instructions:

1. Preheat oven to 350 degrees F (175 degrees C).

2. In a large bowl, cream together the sugar and margarine until light and fluffy. Beat in the milk and vanilla extract until well blended.

3. In a separate bowl, sift together the flour, baking soda, and salt. Slowly stir the dry ingredients into the creamed mixture until completely blended. Gently fold in the chocolate chips and marshmallows.

4. Drop teaspoonfuls of dough onto an ungreased cookie sheet.

5. Bake for 10 to 12 minutes in the preheated oven, or until golden brown. Allow cookies to cool on baking sheet for 5 minutes before transferring to a wire rack to cool completely. Enjoy!"
"[""mint sprigs"", ""fluid ounces simple syrup"", ""crushed ice"", ""Bourbon""]","Minty Bourbon Smash

Ingredients:
- 2 fluid ounces simple syrup
- 1/2 cup crushed ice
- 2 ounces bourbon
- Fresh mint sprigs

Instructions:
1. In a rocks glass, mix together the simple syrup and crushed ice. 
2. Pour in the bourbon, and stir to combine.
3. Garnish with fresh mint sprigs, and enjoy!"
"[""eggs"", ""sugar"", ""cinnamon"", ""cloves"", ""pumpkin"", ""salt"", ""ginger"", ""milk"", ""pastry shell""]","Pumpkin Pie with Cinnamon, Cloves and Ginger

Ingredients:

- 3/4 cup of sugar
- 1 teaspoon of cinnamon
- 1 teaspoon of cloves
- 1 teaspoon of ground ginger
- 2 tablespoons of salted butter, softened
- 1/4 cup of milk
- 2 eggs
- 2 cups of pumpkin puree
- 1 9-inch unbaked pastry shell 

Instructions:

1. Preheat the oven to 375 degrees F (190 C).

2. In a medium bowl, cream together the sugar, cinnamon, cloves, and ginger.

3. In a separate bowl, beat together the butter, milk, and eggs.

4. Add the pumpkin puree to the egg mixture and mix until smooth.

5. Gradually stir in the sugar mixture until blended.

6. Pour the mixture into the unbaked pastry shell.

7. Bake for 45 minutes or until a knife inserted into the center comes out clean.

8. Allow to cool before serving. Enjoy!"
"[""White rice"", ""Carrot"", ""Onion"", ""Green peppers"", ""granules"", ""Salt"", ""Onion"", ""Ground meat"", ""Water"", ""curry roux"", ""Egg"", ""Milk"", ""Heavy cream""]","Curried Rice with Carrots, Onions, Green Peppers, and Ground Meat

Ingredients:

- 2 cups White Rice
- 1 Carrot, chopped
- 1 Onion, chopped
- 1 Green Pepper, chopped
- 2 tablespoons Granules
- 1 teaspoon Salt
- ½ onion, diced
- ½ lb Ground Meat
- 2 cups Water
- 2 tablespoons Curry Roux
- 1 Egg
- ¼ cup Milk
- 2 tablespoons Heavy Cream

Instructions:

1. In a large saucepan over medium heat, cook the ground meat until it is browned.

2. Add the onions, carrots, and green pepper to the pan and cook for an additional 5 minutes or until vegetables are softened.

3. Stir in the white rice, granules, salt, and water and bring to a boil.

4. Reduce the heat to low, cover, and simmer for 15 minutes.

5. In a small bowl, mix together the curry roux, egg, milk, and heavy cream and stir until a paste forms.

6. Add the curry paste to the pan and stir to combine.

7. Cover the pan and cook for an additional 10 minutes or until the rice is cooked through.

8. Serve hot. Enjoy!"
"[""potatoes"", ""tomato paste"", ""vegetable oil"", ""oregano"", ""fennel seeds"", ""paprika"", ""basil"", ""garlic"", ""salt"", ""sugar"", ""parmesan cheese""]","Fennel Tomato Potatoes
Ingredients: 

- 2 large potatoes, peeled and cubed
- 2 tablespoons tomato paste
- 2 tablespoons vegetable oil
- 1 teaspoon oregano
- 1 teaspoon fennel seeds
- 1 teaspoon paprika
- 1 teaspoon basil
- 2 cloves garlic, minced
- Salt, to taste
- 1 teaspoon sugar
- 2 tablespoons grated Parmesan cheese

Instructions:

1. Preheat the oven to 350°F.

2. Place the cubed potatoes onto a baking sheet lined with parchment paper.

3. In a small bowl, combine the tomato paste, vegetable oil, oregano, fennel seeds, paprika, basil, garlic, salt, and sugar. Mix until combined.

4. Pour the mixture over the potatoes and mix until all of the potatoes are evenly coated with the sauce.

5. Bake in the preheated oven for 30 minutes, stirring once halfway through.

6. Remove from the oven and sprinkle the Parmesan cheese over the potatoes.

7. Serve warm. Enjoy!"
"[""fruit punch"", ""champagne"", ""ginger ale""]","Fruit Punch Champagne Ginger Ale
Ingredients: 
- 4 cups of orange juice
- 2 cups of pineapple juice
- 1 cup of grenadine syrup 
- 1 bottle of cold champagne
- 1 bottle of ginger ale

Instructions:
1. In a large pitcher, combine orange juice, pineapple juice, and grenadine syrup.
2. Add the champagne and stir gently to combine.
3. Add the ginger ale and stir gently.
4. Serve chilled over ice. Enjoy!"
"[""apples"", ""cinnamon"", ""nutmeg"", ""sugar"", ""milk"", ""Bisquick"", ""eggs"", ""butter"", ""nuts"", ""brown sugar"", ""raisins""]","Apple Cinnamon Streusel Muffins

Ingredients:

- 2 apples, peeled, cored and finely chopped
- 1 teaspoon ground cinnamon
- 1/3 cup nutmeg
- 1/3 cup granulated sugar
- 1 cup milk
- 1/2 cup Bisquick
- 2 eggs
- 4 tablespoons butter, melted
- 1/2 cup chopped nuts
- 1/4 cup brown sugar
- 2 tablespoons raisins

Instructions:

1. Preheat oven to 375°F. Grease a 12-cup muffin tin with non-stick cooking spray.

2. In a medium bowl, combine the apples, cinnamon and nutmeg; set aside.

3. In a large bowl, whisk together the granulated sugar, milk, Bisquick and eggs until combined.

4. Add the melted butter and stir until combined.

5. Add the chopped nuts and mix until just combined.

6. Add the prepared apple mixture and stir until just combined.

7. Divide the batter evenly among the prepared muffin cups.

8. In a small bowl, combine the brown sugar and raisins and sprinkle over the tops of the muffins.

9. Bake for 18-20 minutes or until a toothpick inserted into the center of the muffins comes out clean.

10. Allow to cool in the pan for a few minutes before transferring to a wire rack to cool completely. Enjoy!"
"[""almonds unblanched"", ""flour"", ""whole wheat flour"", ""turbinado sugar"", ""baking soda"", ""eggs"", ""vanilla""]","Whole Wheat Almond Pancakes
Ingredients:
- 2 cups unbleached flour
- 1 cup whole wheat flour
- 2 teaspoons baking soda
- 1 teaspoon turbinado sugar
- 1/2 teaspoon salt
- 2 tablespoons almond meal
- 2 eggs
- 1 1/2 cups milk
- 2 tablespoons melted butter
- 2 teaspoons vanilla
- 1/2 cup almonds, roughly chopped

Instructions:
1. In a medium-sized bowl, whisk together the flours, baking soda, turbinado sugar and salt.
2. In a separate bowl, mix together the almond meal, eggs, milk, melted butter and vanilla until well combined.
3. Using a fork or whisk, slowly add the wet ingredients to the dry mixture and stir until evenly combined.
4. Heat a large non-stick skillet over medium heat.
5. Once the pan is hot, lightly grease it with butter or cooking spray.
6. Using a 1/4 cup measuring cup, pour some of the pancake batter onto the skillet. Sprinkle the top with some of the chopped almonds.
7. Cook the pancakes for 3 minutes, then flip and cook on the other side for another 2-3 minutes, or until golden brown.
8. Serve warm with your favorite syrup or toppings. Enjoy!"
"[""dried apricots"", ""coconut"", ""condensed milk"", ""confectioners sugar""]","Dried Apricot Coconut Delight

Ingredients:

- 1 cup dried apricots 
- 3/4 cup coconut flakes 
- 1/2 cup condensed milk 
- 2 tablespoons confectioners sugar 

Instructions:

1. Preheat the oven to 350F (180C).

2. Spread the apricots and coconut flakes on a baking sheet and toast in the preheated oven for 8 minutes.

3. In a medium bowl, combine the condensed milk and confectioners sugar.

4. Add the toasted apricots and coconut flakes to the bowl and stir well to combine.

5. Grease a 9x9 inch baking pan with butter or oil.

6. Place the apricot coconut mixture into the greased pan and press down gently.

7. Bake in the preheated oven for 15 minutes, or until lightly golden brown.

8. Let cool completely before serving. Enjoy!"
"[""rice"", ""frozen thawed"", ""celery"", ""onion"", ""margarine"", ""almonds"", ""shredded cheese"", ""mushroom soup"", ""milk"", ""almonds""]","Frozen Thawed Celery Onion Margarine Stir-Fry

Ingredients:

-1/2 cup frozen thawed celery
-1/2 cup chopped onion
-2 tablespoons margarine
-2 tablespoons almonds, chopped
-1/2 cup shredded cheese
-1/4 teaspoon garlic powder
-1/8 teaspoon ground black pepper
-1 can (10.5 ounces) mushroom soup
-1/2 cup milk
-2 tablespoons almonds, sliced

Directions:

1. Melt the margarine in a large skillet over medium heat.

2. Add the celery and onion and cook for 5 minutes, stirring occasionally.

3. Add the almonds and stir to combine.

4. Sprinkle the garlic powder and pepper over the vegetables and stir to combine.

5. Pour in the mushroom soup and milk and stir to combine.

6. Bring the mixture to a boil and reduce the heat to low. Simmer for 10 minutes, stirring occasionally.

7. Add the shredded cheese and sliced almonds and stir to combine.

8. Cover the skillet and continue to simmer for 5 minutes until the cheese has melted.

9. Serve the stir-fry hot over cooked rice. Enjoy!"
"[""cream of mushroom soup"", ""milk"", ""American cheese"", ""chicken"", ""macaroni"", ""eggs"", ""oleo"", ""bread crumbs""]","Cream of Mushroom Soup Mac 'n Cheese Bake

Ingredients:

-1 can (10.5 oz) Cream of Mushroom Soup
-2 cups milk
-2 cups shredded American cheese
-2 cups cooked chicken, cubed or shredded
-1 cup uncooked macaroni
-2 eggs, lightly beaten
-2 tablespoons olive oil
-1/2 cup bread crumbs

Instructions:

1. Preheat oven to 350°F.

2. In a large bowl, mix together soup, milk, cheese and chicken.

3. Add macaroni, eggs and olive oil. Stir until combined.

4. Pour mixture into a greased 9x13 baking dish. Sprinkle with bread crumbs.

5. Bake for 30 minutes or until golden and bubbly. Serve warm. Enjoy!"
"[""beef wieners"", ""vegetables"", ""buns""]","Grilled Cheese and Weiners with Vegetables and Buns

Ingredients:

- 4 hot dogs (weiners)
- 4 slices of cheese
- 2 buns
- 1 onion, chopped
- 1 bell pepper, chopped
- 1 zucchini, chopped
- 2 tablespoons olive oil
- Salt and pepper to taste

Instructions:

1. Preheat a grill or large skillet to medium heat.

2. Slice the hot dogs lengthwise and grill for about 3 minutes on each side until lightly charred and cooked through.

3. Add the onions, bell peppers, and zucchini to the pan and cook for about 5 minutes until softened.

4. Place half of the grilled hot dogs onto each bun. Top with a slice of cheese.

5. Add the vegetables to the buns and top with the other half of the hot dogs.

6. Drizzle each sandwich with olive oil, season with salt and pepper, and serve. Enjoy!"
"[""butter"", ""hot milk"", ""bread crumbs"", ""salt"", ""pepper"", ""onion"", ""eggs"", ""grated cheese""]","Hot Milk and Butter French Toast

Ingredients: 

-1/2 cup butter, melted
-2 1/2 cups hot milk 
-3 eggs 
-1/2 cup bread crumbs 
-1 teaspoon salt 
-1/4 teaspoon pepper 
-2 tablespoons finely chopped onion 
-1/2 cup grated cheese 

Instructions: 

1. Preheat oven to 375°F. 

2. In a medium bowl, whisk together the melted butter and hot milk. 

3. In a separate bowl, beat the eggs. Add the bread crumbs, salt, pepper, onion and grated cheese to the egg mixture and mix well. 

4. Pour the egg mixture into the hot milk and butter mixture and stir to combine. 

5. Grease a 9x13 inch baking dish with butter or cooking spray. 

6. Pour the batter into the prepared baking dish and spread evenly. 

7. Bake for 30 minutes or until golden brown. 

8. Serve warm with extra butter and maple syrup. Enjoy!"
"[""sugar"", ""milk"", ""cornstarch"", ""vanilla"", ""bread"", ""milk"", ""eggs"", ""nutmeg""]","Vanilla Sweet Bread
Ingredients:
- 2 cups bread flour
- 2 teaspoon baking powder
- 1/2 cup sugar
- 1/2 cup corn starch
- 1 teaspoon vanilla extract
- 3 eggs
- 1 cup milk
- 2 tablespoon melted butter
- 1 teaspoon nutmeg

Instructions:

1. Preheat oven to 375°F. Grease a 9x5 inch loaf pan with butter and set aside.

2. In a medium bowl, whisk together the bread flour, sugar, corn starch, baking powder and nutmeg.

3. In a separate bowl, whisk together the eggs, milk, melted butter and vanilla extract until fully combined.

4. Gradually add the wet ingredients to the dry ingredients and mix until just combined. Be careful not to overmix.

5. Pour the batter into the prepared loaf pan and bake for 30-35 minutes, or until a toothpick inserted into the center comes out clean.

6. Let cool in the pan for 10 minutes before transferring to a wire rack to cool completely. Enjoy!"
"[""golden raisins"", ""currants"", ""dried cherries"", ""dried apricots"", ""walnuts"", ""lemon"", ""brandy"", ""butter"", ""brown sugar"", ""eggs"", ""flour"", ""salt"", ""baking powder"", ""ground cinnamon"", ""allspice"", ""freshly ground nutmeg"", ""orange juice"", ""brandy""]","Golden Raisin, Currant, and Dried Fruit Scones
Ingredients: 
- ½ cup golden raisins 
- ¼ cup currants 
- ¼ cup dried cherries 
- ¼ cup dried apricots 
- ¼ cup walnuts 
- Zest of one lemon 
- 2 tablespoons brandy 
- 4 tablespoons butter, melted 
- ½ cup light brown sugar 
- 2 eggs 
- 2 cups all-purpose flour 
- 1 tablespoon salt 
- 1 teaspoon baking powder 
- 2 teaspoons ground cinnamon 
- ½ teaspoon allspice 
- ¼ cup freshly ground nutmeg 
- ¼ cup orange juice 
- 2 tablespoons brandy 
Directions: 
1. Preheat the oven to 375 degrees F. Grease a baking sheet with butter. 
2. In a medium bowl, combine the golden raisins, currants, dried cherries, dried apricots, walnuts, lemon zest, and brandy. Stir until well mixed. 
3. In a separate bowl, cream together the melted butter and brown sugar until light and fluffy. Beat in the eggs, one at a time. 
4. In another bowl, whisk together the flour, salt, baking powder, cinnamon, allspice, and nutmeg. Slowly add this dry mixture to the wet ingredients, stirring just until combined. 
5. Gently fold in the fruit mixture and orange juice. 
6. Turn the dough out onto a lightly floured surface, and knead for about 5 minutes. Roll out to about ½ inch thickness and cut into desired shapes (circles or triangles). Place on the prepared baking sheet. 
7. Brush the tops of the scones with the remaining brandy. Bake for 18-20 minutes, or until lightly golden brown. 
8. Allow to cool before serving. Enjoy!"
"[""corn tortillas"", ""Vegetable oil"", ""orange"", ""lime juice"", ""salt"", ""oregano"", ""cilantro"", ""red onion"", ""tomato"", ""Freshly ground black pepper"", ""sauce""]","Taco Salad with Orange-Lime Dressing

Ingredients:

- 2 Corn Tortillas, cut into thin strips
- 1/4 cup Vegetable Oil
- Juice of 1 Orange
- Juice of 1 Lime
- 1/4 teaspoon Salt
- 1/4 teaspoon Oregano
- 1/4 teaspoon Cilantro
- 1/4 cup chopped Red Onion
- 1/2 Tomato, diced
- Freshly ground Black Pepper
- Salsa (to taste)

Instructions:

1. Preheat the oven to 350 degrees F. Spread the corn tortilla strips on a baking sheet and lightly brush with vegetable oil.

2. Bake in the preheated oven for 8 minutes, or until golden and crispy. Remove from oven and set aside.

3. In a small bowl, whisk together orange juice, lime juice, salt, oregano, cilantro, red onion, and black pepper.

4. In a large bowl, combine the cooked tortilla strips, tomato, and salsa. Pour the orange-lime dressing over the mixture and toss to combine.

5. Serve the taco salad immediately or refrigerate for up to two days. Enjoy!"
"[""tart applesauce"", ""lemon juice"", ""sugar"", ""eggs"", ""butter"", ""nutmeg"", ""salt""]","Tart Apple Sauce with Lemon Juice

Ingredients:

-1 cup tart apple sauce 
-1/4 cup lemon juice 
-2 tablespoons sugar 
-2 large eggs 
-3 tablespoons butter 
-1 tablespoon nutmeg 
-1/2 teaspoon salt 

Instructions:

1. Preheat your oven to 375 degrees F.

2. In a small bowl, whisk together the tart apple sauce, lemon juice, sugar, and eggs until well combined.

3. Grease an 8-inch round cake pan with the butter and pour in the apple sauce mixture.

4. Sprinkle the nutmeg and salt over the top of the mixture.

5. Bake for 25 minutes or until the tart is golden brown and set in the center.

6. Allow to cool before serving. Enjoy!"
"[""potatoes"", ""butter"", ""garlic"", ""shallots"", ""flour"", ""milk"", ""buttermilk"", ""white pepper"", ""mayonnaise"", ""mustard"", ""worcestershire sauce"", ""parsley"", ""blue cheese"", ""mushrooms"", ""potato chips"", ""broccoli"", ""pimentos""]","Creamy Garlic Potato Gratin
Ingredients:
- 2 ½ cups potatoes, peeled and thinly sliced
- 3 tablespoons butter
- 3 cloves garlic, minced
- 1 shallot, finely chopped
- 2 tablespoons flour
- 1 cup milk
- ¼ cup buttermilk
- ¼ teaspoon white pepper
- 2 tablespoons mayonnaise
- 1 teaspoon mustard
- 1 tablespoon Worcestershire sauce
- 2 tablespoons parsley, finely chopped
- 2 tablespoons blue cheese, crumbled
- ½ cup mushrooms, sliced
- ¾ cup potato chips
- ½ cup broccoli, chopped
- ½ cup pimentos
Instructions:
1. Preheat the oven to 350°F.
2. Grease a 9x13-inch baking dish with butter.
3. In a medium bowl, combine the potatoes, butter, garlic, shallot, flour, milk, buttermilk, white pepper, mayonnaise, mustard, Worcestershire sauce, parsley, and blue cheese. Mix well until everything is evenly combined.
4. Pour into the prepared baking dish and top with the mushrooms, potato chips, broccoli, and pimentos.
5. Bake for 35 minutes or until the potatoes are tender and golden brown.
6. Serve warm. Enjoy!"
"[""raspberries"", ""sugar"", ""lemon juice"", ""gelatin"", ""cold water"", ""boiling water"", ""whipping cream""]","Lemon Raspberry Gelatin Parfait
Ingredients:
-1 cup raspberries
-1/4 cup sugar
-3 tablespoons lemon juice
-1 tablespoon cold water
-2 teaspoons unflavored gelatin
-1 cup boiling water
-1 cup whipping cream

Instructions:

1. In a medium bowl, combine raspberries and sugar.
2. Stir in lemon juice and cold water.
3. In a separate bowl, sprinkle gelatin over the boiling water and stir until dissolved.
4. Add gelatin mixture to raspberry mixture and stir until combined.
5. In a separate bowl, whip the cream until soft peaks form.
6. Gently fold the whipped cream into the raspberry mixture.
7. Pour the mixture into individual serving dishes or one large dish.
8. Place in refrigerator and let chill until set, about 4 hours.
9. Serve chilled with fresh berries, if desired."
"[""water"", ""pearl barley"", ""porcini mushrooms"", ""boiling water"", ""olive oil"", ""stalks celery"", ""carrots"", ""onion"", ""cremini mushrooms"", ""thyme"", ""vegetable stock"", ""sherry"", ""salt"", ""ground black pepper"", ""red wine vinegar"", ""parsley"", ""parmesan cheese""]","Pearl Barley Porcini Mushrooms Risotto

Ingredients:

- 2 cups pearl barley
- 1 cup porcini mushrooms, diced
- 2 tablespoons olive oil
- 1 stalk celery, diced
- 1 carrot, diced
- 1 onion, diced
- 1 cup cremini mushrooms, diced
- 1 teaspoon thyme
- 2 cups vegetable stock
- 1/2 cup sherry
- 1 teaspoon salt
- 1/2 teaspoon ground black pepper
- 2 tablespoons red wine vinegar
- 2 tablespoons parsley, chopped
- 2 tablespoons Parmesan cheese, grated

Instructions:

1. Heat olive oil in a large saucepan over medium heat.

2. Add celery, carrot and onion and sauté until softened, about 5 minutes.

3. Add mushrooms, thyme, and pearl barley and sauté for another 5 minutes.

4. Pour in vegetable stock, sherry, salt, and ground black pepper and bring to a simmer.

5. Cook, stirring occasionally, until the liquid has been absorbed and the pearl barley is tender, about 25 minutes.

6. Remove from heat and stir in red wine vinegar, parsley, and Parmesan cheese.

7. Serve hot with extra Parmesan cheese, if desired. Enjoy!"
"[""eggs"", ""parsley"", ""fresh chives"", ""gruyere cheese"", ""mustard"", ""salt""]","Grilled Gruyere Cheese and Parsley Sandwich
Ingredients:
- 2 slices of fresh sourdough bread
- 1 tablespoon of butter
- 2 tablespoons of freshly chopped parsley
- 2 ounces of grated Gruyere cheese
- 2 teaspoons of Dijon mustard
- Pinch of salt

Instructions:
1. Begin by preheating a skillet or griddle over medium heat.
2. Spread the butter evenly onto one side of each piece of bread.
3. Place one slice, butter side down, onto the skillet or griddle.
4. Sprinkle the grated Gruyere cheese and chopped parsley evenly onto the other slice of bread.
5. Spread the Dijon mustard onto the cheese and parsley.
6. Place the other slice of bread, butter side up, on top of the cheese and parsley.
7. Cook until lightly browned, then flip and repeat the same process.
8. Once both sides are lightly browned, remove from heat and sprinkle a pinch of salt on top.
9. Cut in half and enjoy!"
