"Ingredients","Generated Recipe"
"[""mozzarella cheese"", ""onion"", ""green bell pepper"", ""oil"", ""sausage"", ""pepperoni"", ""black olives"", ""mushrooms"", ""pizza sauce"", ""penne pasta""]","Mozarella Cheese, Onion, Green Bell Pepper, Oil, Sausage, Pepperoni, Black Olives, Mushrooms, Pizza Sauce, Penne Pasta Bake

Ingredients:

- 2 cups of Mozarella cheese 
- 1 onion, finely chopped 
- 1 green bell pepper, finely chopped 
- 2 tablespoons of oil 
- 8 ounces of sausage, cut into bite-sized pieces 
- 4 ounces of pepperoni, cut into bite-sized pieces 
- 1/2 cup of sliced black olives 
- 1/2 cup of sliced mushrooms 
- 1/2 cup of pizza sauce
- 1/2 pound of penne pasta 

Instructions:

1. Preheat the oven to 375 degrees F.

2. Prepare a 9x13 inch baking dish by lightly coating it with oil.

3. In a large skillet, heat the oil over medium-high heat. Add the sausage and pepperoni and cook, stirring occasionally, until the sausage is cooked through and the pepperoni is beginning to brown, about 5 minutes.

4. Add the onion and bell pepper and sauté until softened, about 5 minutes.

5. Add the olives and mushrooms and cook for another 2 minutes. 

6. Remove from heat and stir in the pizza sauce.

7. Cook the penne according to package instructions until al dente. Drain and rinse. 

8. In the prepared baking dish, combine the cooked penne pasta with the sausage mixture. 

9. Top with the mozzarella cheese.

10. Bake for 20 minutes, or until the cheese is melted and bubbly. Serve hot. Enjoy!"
"[""pita breads"", ""salt"", ""olive oil"", ""vegetable soup mix"", ""sour cream"", ""light mayonnaise"", ""spinach"", ""water""]","Vegetable Soup with Pitas, Olive Oil, Salt and Sour Cream

Ingredients:

-4 pita breads 
-2 tablespoons olive oil 
-1 teaspoon salt 
-2 cups vegetable soup mix 
-1/2 cup sour cream 
-1/4 cup light mayonnaise 
-1/2 cup spinach, chopped 
-2 cups water 

Instructions:

1. Preheat oven to 375°F.

2. Arrange the pitas on a baking sheet and brush with olive oil. Sprinkle with salt.

3. Bake for 15 minutes or until lightly browned.

4. Meanwhile, in a large saucepan over medium heat, bring the vegetable soup mix, sour cream, mayonnaise, spinach, and water to a simmer.

5. Reduce the heat to low and let simmer for 10 minutes.

6. Ladle the soup into bowls and serve warm with the pitas. Enjoy!"
"[""angel hair pasta"", ""tomato pesto"", ""chicken breast"", ""olive oil"", ""red bell pepper"", ""orange bell pepper"", ""red onion"", ""zucchini""]","Angel Hair Pasta with Tomato Pesto, Chicken Breast, Olive Oil, Red Bell Pepper, Orange Bell Pepper, Red Onion, and Zucchini 

Ingredients: 
- 8 oz. angel hair pasta 
- 1/2 cup tomato pesto 
- 2 boneless, skinless chicken breasts, cut into small cubes 
- 1 tablespoon olive oil 
- 1/2 red bell pepper, diced 
- 1/2 orange bell pepper, diced 
- 1/2 red onion, diced 
- 1 zucchini, sliced 

Instructions:
1. Bring a large pot of water to a boil.
2. Add the angel hair pasta and cook according to package instructions. Drain and set aside.
3. In a medium bowl, combine the tomato pesto and chicken cubes. Mix until evenly coated.
4. Heat the olive oil in a large skillet over medium-high heat.
5. Add the chicken and pesto mixture to the skillet. Cook for 5 minutes, stirring occasionally, until chicken is cooked through.
6. Add the red bell pepper, orange bell pepper, red onion, and zucchini to the skillet. Cook for an additional 5 minutes, stirring occasionally. 
7. Return the cooked pasta to the skillet and toss to combine with the vegetables and chicken. 
8. Serve warm. Enjoy!"
"[""vegetable stock cube"", ""fish sauce"", ""lemon-grass stem"", ""fresh kaffir lime"", ""fresh ginger"", ""Birdseye chillies"", ""garlic"", ""Stalks and roots"", ""Wontons"", ""chicken mince"", ""garlic"", ""green shallot"", ""lemon rind"", ""wonton wrappers"", ""green shallots""]","Vegetable Stock Cube Fish Sauce Lemon-Grass Stem Fresh Kaffir Lime Fresh Ginger Birdseye Chillies Garlic Stalks and Roots Wontons Chicken Mince Garlic Green Shallot Lemon Rind Wonton Wrappers Green Shallots 

Spicy Noodle Soup

Ingredients: 

- 2 tablespoons vegetable oil
- 1 onion, diced
- 2 cloves garlic, minced
- 2 teaspoons fresh ginger, minced
- 2 teaspoons Birdseye chillies, chopped
- 2 tablespoons lemon-grass stem, chopped
- 2 tablespoons fresh kaffir lime leaves, chopped
- 2 vegetable stock cubes
- 4 cups vegetable stock
- 2 tablespoons fish sauce
- 1/2 cup chicken mince
- 2 cups green shallots, finely chopped
- 1 packet wonton wrappers 
- 1/2 cup green shallots, thinly sliced
- 1 lemon rind, finely grated

Instructions:

1. Heat the oil in a large pot over medium heat. Add the onion and cook for 3-4 minutes until softened. 

2. Add the garlic, ginger, Birdseye chillies, lemon-grass stem and kaffir lime leaves and cook for an additional 2-3 minutes. 

3. Add the vegetable stock cubes and stock and bring to a simmer.

4. Add the fish sauce, chicken mince and 1 cup of the green shallots. Simmer for 10 minutes. 

5. Meanwhile, prepare the wonton wrappers as per packet instructions. Set aside.

6. Once the soup has finished simmering, taste and adjust seasoning if needed. 

7. To serve, place the prepared wonton wrappers in each bowl and ladle the soup over the top. 

8. Garnish with the remaining green shallots and grated lemon rind. Enjoy!"
"[""bananas"", ""eggs"", ""all-purpose"", ""baking powder"", ""bananas"", ""walnuts""]","Banana Walnut Pancakes

Ingredients:

- 2 large eggs
- 1/2 cup all-purpose flour
- 1 teaspoon baking powder
- 2 ripe bananas, mashed
- 1/4 cup chopped walnuts

Instructions:

1. In a medium bowl, whisk together the eggs, flour, baking powder, and mashed banana until a smooth batter is formed.

2. Stir in the chopped walnuts.

3. Heat a greased griddle or skillet over medium heat.

4. Drop 2 tablespoons of batter onto the hot griddle for each pancake.

5. Cook until the edges are set and bubbles form on the top.

6. Flip and cook until golden brown.

7. Serve with butter and maple syrup. Enjoy!"
"[""ground beef"", ""onion"", ""green pepper"", ""clove garlic"", ""tomatoes"", ""tomato sauce"", ""mushrooms"", ""sugar"", ""oregano"", ""salt"", ""basil"", ""cheese"", ""parmesan""]","Cheesy Ground Beef Tomato Bake
Ingredients: 
- 1 lb. ground beef
- 1 onion, chopped
- 1 green pepper, chopped
- 2 cloves garlic, minced
- 2 tomatoes, diced
- 1/2 cup tomato sauce
- 1 cup mushrooms, sliced
- 1 tsp sugar
- 1 tsp oregano
- 1 tsp salt
- 1 tsp basil
- 1/2 cup cheese, grated 
- 2 tablespoons Parmesan cheese

Instructions:

1. Preheat the oven to 350°F (175°C).

2. In a large pan over medium-high heat, cook the ground beef until it is browned and cooked through, about 10 minutes.

3. Add the onion, green pepper, garlic, tomatoes, tomato sauce, mushrooms, sugar, oregano, salt, and basil. Cook for another 5 minutes, stirring occasionally.

4. Transfer the mixture into a 9x13 inch baking dish. Sprinkle the cheese on top.

5. Bake in the preheated oven for 25 minutes, or until the cheese is melted and bubbly.

6. Remove from the oven, sprinkle the Parmesan cheese on top, and serve hot. Enjoy!"
"[""butter"", ""sugar"", ""boiling water"", ""yeast"", ""water"", ""flour"", ""cold water"", ""eggs"", ""salt""]","Homemade Yeast Rolls:

Ingredients: 
- 1/2 cup butter, melted
- 1/4 cup sugar
- 1/2 cup boiling water
- 2 packets of yeast
- 1/2 cup cold water
- 4 cups flour
- 2 eggs
- 1 teaspoon salt

Directions:

1. In a large bowl, combine the melted butter and sugar. Pour in the boiling water and stir until the sugar is dissolved. Sprinkle the yeast over the top and let sit for 5 minutes.

2. Stir in the cold water, eggs, and salt. Gradually add in the flour and mix until a dough forms. Knead the dough on a floured surface for about 10 minutes.

3. Place the dough in a greased bowl and cover with a damp cloth. Let rise in a warm place for at least an hour.

4. Preheat oven to 375°F. Grease a baking sheet or line with parchment paper.

5. Divide the dough into 12 equal pieces. Roll out each piece into a circle and place on the prepared baking sheet. Bake for 15-20 minutes, or until golden brown. Enjoy!"
"[""pepper"", ""bouquet garni"", ""star anise"", ""vegetable stock"", ""carrot"", ""red capsicum"", ""celery"", ""salt""]","Vegetable Bouquet Soup:

Ingredients:

- 2 tablespoons butter
- 1/2 cup diced onion
- 1/2 cup diced celery
- 1/2 cup diced carrot
- 1/2 cup diced red capsicum
- 2 cloves garlic, minced
- 2 teaspoons freshly ground black pepper
- 2 tablespoons bouquet garni (a mixture of parsley, thyme and bay leaves)
- 2 cups vegetable stock
- 1/2 teaspoon star anise
- 2 tablespoons chopped fresh parsley
- Salt to taste

Instructions:

1. Heat the butter in a large saucepan over medium heat. Add the onion, celery, carrot and red capsicum and sauté for about 5 minutes or until softened.

2. Add the garlic, pepper and bouquet garni and cook for another minute.

3. Pour in the vegetable stock and bring to a boil. Reduce the heat to low and simmer for 10 minutes.

4. Add the star anise and parsley and simmer for another 5 minutes.

5. Taste and season with salt, if necessary.

6. Serve hot. Enjoy!"
"[""beans"", ""sugar"", ""molasses"", ""mustard"", ""pepper"", ""salt"", ""salt pork""]","Southern-Style Baked Beans with Molasses and Mustard

Ingredients: 

-2 cans of white beans, drained and rinsed
-1/2 cup brown sugar
-1/4 cup molasses
-2 tablespoons mustard
-1 teaspoon black pepper
-1 teaspoon salt
-1/4 pound salt pork, diced

Instructions:

1. Preheat oven to 350 degrees F.

2. In a large bowl, combine the beans, brown sugar, molasses, mustard, pepper, and salt. Mix well.

3. Transfer the bean mixture to a 9x13 inch baking dish. Top with the diced salt pork.

4. Bake for 45 minutes or until the beans are tender and the pork has crisped up.

5. Enjoy!"
"[""sugar"", ""margarine"", ""milk"", ""semi-sweet chocolate chips"", ""marshmallows"", ""vanilla""]","Chocolate Chip Marshmallow Bars

Ingredients:

- 2 cups sugar
- 1 cup margarine
- 1 cup milk
- 2 cups semisweet chocolate chips
- 2 cups marshmallows
- 2 teaspoons vanilla

Instructions:

1. Preheat oven to 350°F.
2. Grease a 9x13 inch baking pan.
3. In a medium saucepan, melt the margarine and sugar over low heat.
4. Add in the milk and stir until mixture is smooth.
5. Remove from heat and add in the chocolate chips and marshmallows. Stir until evenly distributed.
6. Pour the mixture into the prepared baking pan and spread out evenly.
7. Sprinkle the vanilla over the top.
8. Bake for 25-30 minutes or until golden brown.
9. Cool before cutting into bars. Enjoy!"
"[""mint sprigs"", ""fluid ounces simple syrup"", ""crushed ice"", ""Bourbon""]","Mint Sprigs and Fluid Ounces Simple Syrup with Crushed Ice and Bourbon

Ingredients: 
- 2 sprigs of fresh mint
- 2 fluid ounces simple syrup
- 1 cup crushed ice
- 2 ounces bourbon

Instructions: 
1. In a shaker, muddle the mint sprigs with the simple syrup.

2. Add the crushed ice and bourbon to the shaker.

3. Shake vigorously for about 15 seconds.

4. Strain into an ice-filled rocks glass.

5. Enjoy!"
"[""eggs"", ""sugar"", ""cinnamon"", ""cloves"", ""pumpkin"", ""salt"", ""ginger"", ""milk"", ""pastry shell""]","Pumpkin Pie with Sugared Cinnamon Crust

Ingredients:

Crust:
- 1 ½ cups all-purpose flour
- 1 tablespoon granulated sugar
- ½ teaspoon ground cinnamon
- ½ teaspoon salt
- 6 tablespoons cold unsalted butter, cut into small cubes
- 5 tablespoons ice water

Filling:
- 2 large eggs
- ¾ cup packed light brown sugar
- ¾ cup pumpkin purée
- ¼ teaspoon ground ginger
- ¼ teaspoon ground cloves
- a pinch of salt
- ½ cup whole milk
- 1 teaspoon vanilla extract

Topping:
- 2 tablespoons granulated sugar
- ¾ teaspoon ground cinnamon
- ¼ teaspoon ground ginger
- ¼ teaspoon ground cloves

Instructions:

1. Preheat oven to 375F. 
2. To make the crust, in a large bowl, whisk together the flour, sugar, cinnamon, and salt. Cut in the butter using two forks or a pastry blender until the mixture resembles coarse crumbs. Sprinkle the ice water over the flour-butter mixture and mix until the dough comes together.
3. Gently pat the dough into a disk, wrap in plastic wrap, and refrigerate for 30 minutes.
4. Roll out the dough on a lightly floured work surface to ¼” thick then use it to line a 9” pie plate. Trim and crimp the edges. Prick the bottom of the crust several times with a fork.
5. To make the filling, in a medium bowl, whisk together the eggs and brown sugar. Add the pumpkin puree, ginger, cloves, and salt, and whisk until blended. Gradually whisk in the milk and vanilla extract until completely blended. Pour the filling into the crust.
6. To make the topping, in a small bowl, mix together the sugar, cinnamon, ginger, and cloves. Sprinkle the topping over the pumpkin filling.
7. Bake for 40-50 minutes or until the center is set. Cool on a wire rack before serving."
"[""White rice"", ""Carrot"", ""Onion"", ""Green peppers"", ""granules"", ""Salt"", ""Onion"", ""Ground meat"", ""Water"", ""curry roux"", ""Egg"", ""Milk"", ""Heavy cream""]","Curry Rice with Carrot, Onion, Green Pepper and Ground Meat

Ingredients:

- 2 cups White Rice
- 1 Carrot, chopped
- 1 Onion, diced
- 1 Green Pepper, chopped
- 1 lb Ground Meat
- 1 teaspoon Salt
- 2 tablespoons Curry Roux
- 1 Egg
- ½ cup Milk
- ¼ cup Heavy Cream
- 2 tablespoons Granules

Instructions:

1. In a large pot, heat oil over medium-high heat.
2. Add onion and carrot and cook for about 5 minutes until softened.
3. Add ground meat and cook for another 5 minutes until browned.
4. Add salt, green pepper, and curry roux and stir to combine.
5. Add white rice and stir to combine.
6. Pour in enough water to cover the rice and bring to a boil.
7. Reduce heat to low and simmer for about 20 minutes or until rice is cooked through.
8. In a small bowl, whisk together egg, milk, and heavy cream.
9. Once the rice is done cooking, add the egg mixture and stir to combine.
10. Add granules and stir to combine.
11. Serve warm. Enjoy!"
"[""potatoes"", ""tomato paste"", ""vegetable oil"", ""oregano"", ""fennel seeds"", ""paprika"", ""basil"", ""garlic"", ""salt"", ""sugar"", ""parmesan cheese""]","Potato and Tomato Pasta: 
Ingredients: 
- 4 medium potatoes, diced
- 1 can tomato paste
- 2 tablespoons vegetable oil
- 1 teaspoon oregano
- 1 teaspoon fennel seeds
- 1 teaspoon paprika
- 1/4 teaspoon basil
- 1 minced garlic clove
- 1 teaspoon salt
- 1 teaspoon sugar
- 3 tablespoons grated Parmesan cheese

Instructions: 
1. Preheat oven to 375 degrees F.

2. Place diced potatoes in a baking pan and drizzle with vegetable oil. Sprinkle oregano, fennel seeds, paprika, basil, garlic, salt and sugar over the potatoes.

3. Bake for 15 minutes, stirring occasionally.

4. Meanwhile, heat tomato paste in a saucepan over medium heat. When heated through, reduce heat to low and simmer for 5 minutes.

5. Add the roasted potatoes to the tomato paste and stir to combine. Simmer for an additional 5 minutes.

6. Remove from heat and sprinkle Parmesan cheese over the top. Serve hot."
"[""fruit punch"", ""champagne"", ""ginger ale""]","Fruity Champagne Punch
Ingredients:
- 1 cup of pineapple juice
- 2 cups of orange juice
- 1 cup of cranberry juice
- 1/2 cup of white grape juice
- 1/2 cup of champagne
- 1/4 cup of ginger ale

Instructions:
1. In a large pitcher, combine the pineapple juice, orange juice, cranberry juice, and white grape juice. 
2. Stir in the champagne.
3. Refrigerate for at least an hour before serving.
4. When ready to serve, add the ginger ale and stir.
5. Serve cold with ice cubes."
"[""apples"", ""cinnamon"", ""nutmeg"", ""sugar"", ""milk"", ""Bisquick"", ""eggs"", ""butter"", ""nuts"", ""brown sugar"", ""raisins""]","Apple Cinnamon Biscuit Cake

Ingredients: 
- 4 apples, peeled, cored and chopped
- 1/2 cup granulated sugar
- 1 teaspoon ground cinnamon
- 1/2 teaspoon freshly grated nutmeg
- 2 tablespoons milk
- 2 cups Bisquick baking mix
- 2 eggs, beaten
- 1/4 cup melted butter
- 1/2 cup chopped nuts
- 3 tablespoons brown sugar
- 2 tablespoons dark raisins

Directions: 
1. Preheat oven to 375 degrees F (190 degrees C). Grease a 9x13 inch baking pan.

2. In a medium bowl, mix together the apples, granulated sugar, ground cinnamon, and freshly grated nutmeg. Pour into the prepared pan.

3. In another medium bowl, mix together the milk, Bisquick baking mix, beaten eggs, melted butter, chopped nuts, brown sugar, and dark raisins. Spread over the apples in the pan.

4. Bake in preheated oven for 25 to 30 minutes, or until golden brown. Serve warm. Enjoy!"
"[""almonds unblanched"", ""flour"", ""whole wheat flour"", ""turbinado sugar"", ""baking soda"", ""eggs"", ""vanilla""]","Almond-Unblanched Flour Pancakes
Ingredients: 
- 2 cups Almond-Unblanched Flour 
- 1 cup Whole Wheat Flour 
- 1/4 cup Turbinado Sugar 
- 1 teaspoon Baking Soda 
- 2 Eggs 
- 1 teaspoon Vanilla 

Instructions: 
1. In a bowl, mix together the almond-unblanched flour, whole wheat flour, turbinado sugar, and baking soda until well combined.
2. In a separate bowl, whisk together the eggs, vanilla, and 1 cup of water until well blended.
3. Slowly add the wet ingredients to the dry ingredients and mix until just combined (do not overmix). The batter should be slightly lumpy.
4. Heat a large nonstick skillet or griddle over medium-high heat. Grease with butter or oil. 
5. Drop 1/4 cup of batter onto the skillet for each pancake. Cook until bubbles form on the surface of the pancakes and the edges are golden brown, about 3 minutes. Flip and cook until the other side is golden brown, about 2 minutes more. 
6. Serve warm with your favorite toppings. Enjoy!"
"[""dried apricots"", ""coconut"", ""condensed milk"", ""confectioners sugar""]","Dried Apricot Coconut Condensed Milk Tart

Ingredients:

- 1 1/2 cups dried apricots, chopped
- 1/2 cup unsweetened coconut flakes
- 1/2 cup sweetened condensed milk
- 1/2 cup confectioners sugar
- 2 tablespoons melted butter
- 1 teaspoon vanilla extract

Instructions:

1. Preheat oven to 350°F and grease a 9-inch tart pan.

2. In a medium bowl, combine the chopped apricots, coconut flakes, condensed milk, sugar, butter, and vanilla extract and stir until everything is evenly combined.

3. Transfer the mixture to the prepared tart pan and spread it out evenly.

4. Bake for 25 to 30 minutes, or until the top is golden brown.

5. Cool before serving. Enjoy!"
"[""rice"", ""frozen thawed"", ""celery"", ""onion"", ""margarine"", ""almonds"", ""shredded cheese"", ""mushroom soup"", ""milk"", ""almonds""]","Frozen Thawed Celery and Onion Risotto:

Ingredients:
- 2 cups frozen thawed celery
- 1/2 cup diced onion
- 3 tablespoons margarine
- 2 tablespoons almond slivers
- 1/4 cup shredded cheese
- 1 (10.5 ounce) can mushroom soup
- 1 1/2 cups milk
- 2 tablespoons almond slivers, for garnish

Instructions:
1. In a large skillet, melt margarine over medium heat.
2. Add the diced onion and cook until softened, about 5 minutes.
3. Add the frozen thawed celery and cook, stirring occasionally, for 5 minutes more.
4. Pour in the mushroom soup and stir to combine.
5. Reduce the heat to low and pour in the milk.
6. Let the mixture simmer for 10 minutes.
7. Add the shredded cheese and almond slivers and stir until the cheese is melted.
8. Serve the risotto warm, garnished with additional almond slivers. Enjoy!"
"[""cream of mushroom soup"", ""milk"", ""American cheese"", ""chicken"", ""macaroni"", ""eggs"", ""oleo"", ""bread crumbs""]","Cream of Mushroom Soup Mac and Cheese:

Ingredients:

- 4 cups creamy mushroom soup
- 2 cups milk
- 2 cups shredded American cheese
- 2 cups cooked, diced chicken
- 2 cups cooked macaroni
- 2 eggs, beaten
- 2 tablespoons olive oil
- 1 cup bread crumbs

Instructions:

1. Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking dish.

2. In a large bowl, mix together the mushroom soup, milk, American cheese, chicken, macaroni and eggs. Pour into the prepared pan.

3. Heat the olive oil in a skillet over medium heat. Stir in the bread crumbs, and cook until lightly golden. Sprinkle the bread crumbs over the top of the casserole.

4. Bake for 25 minutes in preheated oven, or until the casserole is bubbly and the bread crumbs are golden brown."
"[""beef wieners"", ""vegetables"", ""buns""]","Veggie Weiner Buns 
Ingredients:
- 8 wieners 
- 4 buns 
- 1/2 cup chopped vegetables of your choice (e.g. bell peppers, onions, mushrooms)
- 2 tablespoons olive oil
- Salt and pepper to taste

Instructions:
1. Heat the olive oil in a pan over medium heat.
2. Add the vegetables and sauté until softened.
3. Reduce the heat to low and add the wieners. Cook for an additional 5 minutes or until heated through.
4. Toast the buns in the oven or on a grill.
5. Place the wieners in the buns and top with the sautéed vegetables.
6. Serve and enjoy!"
"[""butter"", ""hot milk"", ""bread crumbs"", ""salt"", ""pepper"", ""onion"", ""eggs"", ""grated cheese""]","Hot Buttered Crouton Egg Bake
Ingredients:
- 4 tablespoons butter
- 2 cups hot milk
- 2 cups bread crumbs
- 1/2 teaspoon salt
- 1/4 teaspoon pepper
- 1/4 cup chopped onion
- 6 large eggs
- 1/2 cup grated cheese

Instructions:
1. Preheat oven to 350°F. Grease a 9x13 inch baking dish.
2. In a medium saucepan, melt butter over low heat. Add the hot milk and bring just to a boil.
3. In a medium bowl, combine the bread crumbs, Salt, Pepper, Onion, and grated cheese.
4. Pour the hot milk mixture over the bread crumb mixture and stir until combined.
5. Spread the mixture in the prepared baking dish.
6. Crack the eggs over the top of the crumb mixture, spacing evenly.
7. Bake for 30-35 minutes or until eggs are set. Serve warm."
"[""sugar"", ""milk"", ""cornstarch"", ""vanilla"", ""bread"", ""milk"", ""eggs"", ""nutmeg""]","Vanilla Bread Pudding

Ingredients:

- 2 cups milk
- 4 eggs
- 1/2 cup sugar
- 2 tablespoons cornstarch
- 1 teaspoon nutmeg
- 2 teaspoons vanilla extract
- 4 slices of bread, cubed

Instructions:

1. Preheat oven to 350°F.

2. In a bowl, whisk together the milk, eggs, sugar, cornstarch, nutmeg, and vanilla extract.

3. Place the cubed bread into an 8x8 baking dish.

4. Pour the egg mixture over the bread cubes, ensuring they are all evenly coated.

5. Bake for 45 minutes or until the top is golden brown and the center is set.

6. Serve warm with a sprinkle of additional nutmeg or a dollop of whipped cream. Enjoy!"
"[""golden raisins"", ""currants"", ""dried cherries"", ""dried apricots"", ""walnuts"", ""lemon"", ""brandy"", ""butter"", ""brown sugar"", ""eggs"", ""flour"", ""salt"", ""baking powder"", ""ground cinnamon"", ""allspice"", ""freshly ground nutmeg"", ""orange juice"", ""brandy""]","Ingredients:

""Golden Raisins"", ""Currants"", ""Dried Cherries"", ""Dried Apricots"", ""Walnuts"", ""Lemon"", ""Brandy"", ""Butter"", ""Brown Sugar"", ""Eggs"", ""Flour"", ""Salt"", ""Baking Powder"", ""Ground Cinnamon"", ""Allspice"", ""Freshly Ground Nutmeg"", ""Orange Juice"", ""Brandy""

Instructions:

1. Preheat the oven to 350 degrees F (175 degrees C).

2. In a large bowl, combine the golden raisins, currants, dried cherries, dried apricots, walnuts, lemon zest, and brandy. Stir until all of the ingredients are combined.

3. In a separate bowl, cream together the butter and brown sugar until light and fluffy. Beat in the eggs one at a time until combined.

4. Add the flour, salt, baking powder, ground cinnamon, allspice, freshly ground nutmeg, orange juice, and brandy to the creamed mixture and mix until fully incorporated.

5. Pour the wet ingredients into the dry ingredients and mix until just combined. Do not overmix!

6. Grease a 9x13 inch baking pan and pour the batter into it.

7. Bake for 30 minutes or until a toothpick inserted into the center comes out clean.

8. Allow to cool before serving. Enjoy!"
"[""corn tortillas"", ""Vegetable oil"", ""orange"", ""lime juice"", ""salt"", ""oregano"", ""cilantro"", ""red onion"", ""tomato"", ""Freshly ground black pepper"", ""sauce""]","Vegetarian Orange Lime Tacos

Ingredients:

-8 Corn Tortillas
-Vegetable Oil
-1 Orange, juiced
-1 Lime, juiced
-Salt to taste
-Oregano to taste
-Cilantro to taste
-1/2 Red Onion, chopped
-1/2 Tomato, diced
-Freshly Ground Black Pepper to taste
-Sauce of your choice (optional)

Instructions:

1. Preheat oven to 375°F.

2. Grease a baking sheet with vegetable oil and spread the corn tortillas on it. Bake in preheated oven for 10 minutes, flipping once halfway through.

3. In a medium bowl, combine orange juice, lime juice, salt, oregano and cilantro.

4. In a separate bowl, mix together the red onion, tomato and black pepper.

5. To assemble the tacos, place a tortilla on each plate and top with a spoonful of the onion-tomato mixture. Drizzle some of the orange-lime-herb mixture over the top.

6. To serve, top with sauce of your choice (optional). Enjoy!"
"[""tart applesauce"", ""lemon juice"", ""sugar"", ""eggs"", ""butter"", ""nutmeg"", ""salt""]","Lemon Applesauce Tart

Ingredients:

- 2 cups applesauce
- ½ cup lemon juice
- 2 tablespoons sugar
- 4 eggs
- 6 tablespoons butter, melted
- 2 teaspoons nutmeg
- Pinch of salt

Instructions:
	
1. Preheat oven to 350F.
2. In a medium bowl, mix together the applesauce, lemon juice, sugar, eggs, butter, nutmeg and salt.
3. Grease a 9-inch tart pan and pour the mixture into it.
4. Bake for 25 minutes, or until the tart is golden and the center is set.
5. Let cool before serving. Enjoy!"
"[""potatoes"", ""butter"", ""garlic"", ""shallots"", ""flour"", ""milk"", ""buttermilk"", ""white pepper"", ""mayonnaise"", ""mustard"", ""worcestershire sauce"", ""parsley"", ""blue cheese"", ""mushrooms"", ""potato chips"", ""broccoli"", ""pimentos""]","Potato Gratin with Butter and Garlic

Ingredients:
- 4 large potatoes, peeled and thinly sliced 
- 4 tablespoons butter
- 2 cloves garlic, minced
- 2 shallots, minced
- 2 tablespoons flour
- 1 cup milk
- 1 cup butter milk
- Salt, to taste
- White pepper, to taste
- 1 tablespoon mayonnaise
- 1 teaspoon mustard
- 1 teaspoon Worcestershire sauce
- 2 tablespoons chopped parsley
- 4 ounces crumbled blue cheese
- ½ cup chopped mushrooms
- ½ cup potato chips
- ½ cup broccoli florets
- 4 tablespoons diced pimentos

Instructions:

1. Preheat oven to 350 degrees F. Lightly grease a 9x13 inch baking dish with butter.

2. In a large skillet, melt butter over medium-high heat. Add garlic and shallots and sauté until fragrant and softened, about 2 minutes. Stir in flour, stirring constantly for about 1 minute. Slowly whisk in milk and butter milk and season with salt and white pepper. Cook, stirring constantly, until the mixture thickens, about 5 minutes. Stir in mayonnaise, mustard, and Worcestershire sauce and mix until combined.

3. Place sliced potatoes in the prepared baking dish. Pour the sauce over the potatoes and top with parsley, blue cheese, mushrooms, potato chips, broccoli, and pimentos.

4. Bake in preheated oven for 45 minutes, or until potatoes are tender and golden brown. Let cool for 10 minutes before serving. Enjoy!"
"[""raspberries"", ""sugar"", ""lemon juice"", ""gelatin"", ""cold water"", ""boiling water"", ""whipping cream""]","Raspberry Cheesecake:

Ingredients:
- 2 cups fresh raspberries
- 1/2 cup sugar
- 2 tablespoons lemon juice
- 2 packages (4 serving size) gelatin
- 1/2 cup cold water
- 1/2 cup boiling water
- 1 cup whipping cream

Instructions:
1. In a medium bowl, combine the raspberries, sugar and lemon juice. Mix until well combined.
2. In a separate bowl, combine the gelatin and cold water. Let stand for 5 minutes.
3. Add the boiling water to the gelatin mixture, stirring until completely dissolved.
4. Add the raspberry mixture to the gelatin and mix until blended.
5. Pour the mixture into a 9-inch springform pan and refrigerate for 3 hours or until set.
6. In a large bowl, beat the whipping cream until stiff peaks form.
7. Spread the whipped cream evenly over the top of the cheesecake.
8. Serve chilled and enjoy!"
"[""water"", ""pearl barley"", ""porcini mushrooms"", ""boiling water"", ""olive oil"", ""stalks celery"", ""carrots"", ""onion"", ""cremini mushrooms"", ""thyme"", ""vegetable stock"", ""sherry"", ""salt"", ""ground black pepper"", ""red wine vinegar"", ""parsley"", ""parmesan cheese""]","Pearl Barley and Porcini Mushroom Risotto: 
Ingredients: 
- 1 cup pearl barley
- 2 tablespoons olive oil 
- 2 stalks celery, diced 
- 2 carrots, diced 
- 1 onion, finely chopped 
- 4 cups cremini mushrooms, chopped 
- 1 teaspoon thyme 
- 2 cups vegetable stock 
- 1/4 cup sherry 
- Salt to taste 
- Ground black pepper to taste 
- 1 tablespoon red wine vinegar 
- 2 tablespoons parsley, chopped 
- 2 tablespoons parmesan cheese 

Instructions:
1. Place pearl barley in a large bowl and cover with boiling water. Let soak for at least 15 minutes.
2. Heat olive oil in a large pot over medium heat. Add celery, carrots, and onion and sauté until vegetables are softened and lightly browned, about 5 minutes. 
3. Add mushrooms and thyme and cook for an additional 3 minutes. 
4. Add the soaked pearl barley, vegetable stock, sherry, salt and pepper, stirring to combine. Bring to a boil, then reduce heat to low and simmer for 25 minutes, stirring occasionally.
5. Once the pearl barley is cooked through, stir in red wine vinegar, parsley and parmesan cheese. Serve hot."
