"Ingredients","Generated Recipe"
"[""pita breads"", ""salt"", ""olive oil"", ""vegetable soup mix"", ""sour cream"", ""light mayonnaise"", ""spinach"", ""water""]","Pita Breads with Salt, Olive Oil, Vegetable Soup Mix and Sour Cream

Ingredients:
-2 Pitas
-1 tsp salt
-2 tablespoons olive oil
-1 package of vegetable soup mix
-1/4 cup sour cream
-2 tablespoons light mayonnaise
-2 cups spinach, chopped
-1 cup water

Instructions:
1. Preheat oven to 350°F and line baking sheet with parchment paper.
2. Cut pitas into 8 wedges each and place them on the baking sheet.
3. Sprinkle the pita wedges with salt and drizzle with olive oil.
4. Bake in the preheated oven for 12-15 minutes, or until lightly golden.
5. Meanwhile, combine the soup mix, sour cream, mayonnaise, spinach, and water in a pot over medium heat. Simmer for 10 minutes, stirring occasionally.
6. Serve the warm soup with the pita wedges. Enjoy!"
"[""angel hair pasta"", ""tomato pesto"", ""chicken breast"", ""olive oil"", ""red bell pepper"", ""orange bell pepper"", ""red onion"", ""zucchini""]","Chicken Parmigiana with Angel Hair Pasta
Ingredients: 
- 2 chicken breasts
- 1/2 cup all-purpose flour
- 1/4 teaspoon salt
- 1/4 teaspoon ground black pepper
- 2 eggs, lightly beaten
- 1/2 cup dry breadcrumbs
- 2 tablespoons olive oil
- 1/4 cup tomato pesto
- 1/4 cup grated Parmesan cheese
- 8oz angel hair pasta
- 2 tablespoons olive oil
- 1 red bell pepper, chopped
- 1 orange bell pepper, chopped
- 1 red onion, chopped
- 1 zucchini, chopped

Instructions: 
1. Preheat oven to 350 degrees F. 
2. In a shallow dish, mix together the flour, salt and pepper. 
3. Place the lightly beaten eggs in a separate shallow dish. 
4. Place the breadcrumbs in a third shallow dish. 
5. Working one at a time, coat both chicken breasts in the flour mixture, followed by the eggs, and then the breadcrumbs. 
6. Heat the olive oil in a large oven-proof skillet over medium heat. 
7. Add the chicken breasts to the skillet and cook for 4 minutes per side. 
8. Remove the skillet from the heat and spread the tomato pesto on top of the chicken breasts. 
9. Top with the Parmesan cheese and bake in the preheated oven for 15 minutes or until the chicken is cooked through.
10. Meanwhile, bring a large pot of lightly salted water to a boil. 
11. Add the angel hair pasta and cook according to package instructions. 
12. In a separate large skillet, heat the olive oil over medium heat. 
13. Add the red and orange bell peppers, red onion, and zucchini. 
14. Sauté for 3-4 minutes until the vegetables are tender.
15. Drain the angel hair pasta and add it to the skillet with the vegetables. 
16. Mix together and serve with the chicken parmigiana. Enjoy!"
"[""vegetable stock cube"", ""fish sauce"", ""lemon-grass stem"", ""fresh kaffir lime"", ""fresh ginger"", ""Birdseye chillies"", ""garlic"", ""Stalks and roots"", ""Wontons"", ""chicken mince"", ""garlic"", ""green shallot"", ""lemon rind"", ""wonton wrappers"", ""green shallots""]","Vegetable Stock Cube Fish Sauce Lemongrass Stem Fresh Kaffir Lime Fresh Ginger Birds Eye Chillies Garlic Stalks and Roots Wontons Chicken Mince Garlic Green Shallot Lemon Rind Wonton Wrappers Green Shallots

Recipe: Stir Fried Vegetables with Lemongrass and Fish Sauce

Ingredients:

- 2 tablespoons vegetable stock cube
- 2 tablespoons fish sauce
- 1 lemongrass stem, minced
- 1 fresh kaffir lime, sliced
- 1 tablespoon fresh ginger, minced
- 1 teaspoon birds eye chillies, sliced
- 3 cloves garlic, minced
- 3 stalks of green shallot, sliced
- 1/2 cup vegetable stalk and root mix
- 1 cup wontons
- 1/2 cup chicken mince
- 2 tablespoons garlic, minced
- 2 tablespoons green shallot, sliced
- 2 teaspoons lemon rind
- 1 package wonton wrappers
- 2 tablespoons green shallots, sliced

Instructions:

1. Heat a wok or large skillet over medium high heat and add the vegetable stock cube. Cook for about one minute, stirring to break up the cubes.

2. Add the fish sauce, lemongrass, kaffir lime, ginger and bird's eye chillies. Cook for another minute, stirring constantly.

3. Add the garlic, green shallot and vegetable stalk and root mix. Cook for another minute.

4. Increase the heat to high and add the wontons, chicken mince, garlic, green shallot, lemon rind and wonton wrappers. Cook for another minute, stirring constantly.

5. Reduce the heat to low and simmer for 5 minutes, stirring occasionally.

6. Add the green shallots and cook for another minute.

7. Serve hot with steamed white rice. Enjoy!"
"[""bananas"", ""eggs"", ""all-purpose"", ""baking powder"", ""bananas"", ""walnuts""]","Banana Walnut Cake

Ingredients: 
- 2 large bananas, mashed
- 2 eggs
- 1 cup all-purpose flour
- 3/4 cup baking powder
- 1/2 cup walnuts, chopped
- 1/4 cup banana, sliced

Instructions:
1. Preheat oven to 350°F. Grease a 9-inch round cake pan with butter and set aside.
2. In a medium bowl, mix together the mashed banana, eggs, flour and baking powder until smooth.
3. Pour the batter into the prepared pan and spread evenly.
4. Sprinkle the chopped walnuts and banana slices on top of the batter.
5. Bake in preheated oven for 40 minutes, or until a tester inserted into the center comes out clean.
6. Allow to cool before slicing and serving. Enjoy!"
"[""ground beef"", ""onion"", ""green pepper"", ""clove garlic"", ""tomatoes"", ""tomato sauce"", ""mushrooms"", ""sugar"", ""oregano"", ""salt"", ""basil"", ""cheese"", ""parmesan""]","Ground Beef Lasagna:

Ingredients:
- 1 lb. ground beef
- 1 large onion, chopped
- 1 green pepper, chopped
- 2 cloves garlic, minced
- 1 (14 oz.) can diced tomatoes
- 1 (8 oz.) can tomato sauce
- 1 cup sliced mushrooms
- 1 Tbsp. sugar
- 1 tsp. oregano
- 1 tsp. salt
- 1 tsp. basil
- 2 cups shredded cheese (mozzarella, cheddar or a blend)
- 1/2 cup grated Parmesan cheese

Instructions:
1. Preheat oven to 350 degrees F.

2. In a large skillet over medium heat, brown the ground beef with onions and green peppers. Add garlic and cook for an additional two minutes.

3. Add diced tomatoes, tomato sauce, mushrooms, sugar, oregano, salt and basil. Simmer the mixture for 10 minutes.

4. Grease a 9 x 13 inch baking dish. Layer half of the beef mixture in the bottom of the dish. Top with half of the shredded cheese. Repeat layers.

5. Sprinkle Parmesan cheese over the top.

6. Bake in preheated oven for 30 minutes. Let stand for 5 minutes before serving. Enjoy!"
"[""butter"", ""sugar"", ""boiling water"", ""yeast"", ""water"", ""flour"", ""cold water"", ""eggs"", ""salt""]","Homemade Buttery Yeast Rolls
Ingredients: 
- 4 tablespoons butter, melted
- 3 tablespoons sugar
- 1/2 cup boiling water
- 2 teaspoons active dry yeast
- 1 cup warm water (110-115 degrees)
- 4 cups all-purpose flour
- 1 cup cold water
- 2 eggs
- 1 teaspoon salt
Instructions:
1. Preheat oven to 375°F and prepare a baking sheet with parchment paper or non-stick cooking spray.
2. In a small bowl mix together the melted butter, sugar, and boiling water. Stir until completely combined and set aside to cool.
3. In a large bowl, add the yeast to the warm water and let sit for 10 minutes until frothy. 
4. Add the cooled butter mixture, cold water, eggs, and salt to the yeast mixture.
5. Slowly begin adding in the flour, stirring constantly until a dough forms. Knead the dough for about 5 minutes.
6. Place the dough in an oiled bowl and cover with a clean towel. Allow to rise in a warm place for about an hour or until doubled in size.
7. Once doubled in size, punch down the dough and knead for an additional 5 minutes. Cut the dough into even pieces and shape into rolls.
8. Place the rolls on the prepared baking sheet, cover with a towel and allow to rise again for 20 minutes. 
9. Bake for 20-25 minutes until golden brown. Enjoy!"
"[""pepper"", ""bouquet garni"", ""star anise"", ""vegetable stock"", ""carrot"", ""red capsicum"", ""celery"", ""salt""]","Vegetable and Star Anise Bouquet Garni

Ingredients:

- ""Pepper"", 
- ""Bouquet garni"",
- ""Star anise"",
- ""Vegetable stock"",
- ""Carrot"",
- ""Red capsicum"",
- ""Celery"",
- ""Salt""

Instructions:

1. Gather the ""pepper"", ""bouquet garni"", ""star anise"", and ""vegetable stock"" in a muslin bag or cheesecloth and tie securely.

2. Peel and chop the carrots, red capsicum, celery, and salt.

3. Place the vegetables, bouquet garni, and star anise in a medium-sized saucepan and pour over enough vegetable stock to cover.

4. Bring to a boil over high heat, reduce heat to low, and simmer for 30 minutes. 

5. Discard the bouquet garni before serving."
"[""beans"", ""sugar"", ""molasses"", ""mustard"", ""pepper"", ""salt"", ""salt pork""]","Bean and Salt Pork Stew

Ingredients:

- 2 cans of beans, preferably black or white beans
- 2 teaspoons of sugar
- 2 tablespoons of molasses
- 2 tablespoons of mustard
- ½ teaspoon of freshly ground pepper
- 1 ½ pounds of salt pork, cubed
- 4 cups of water
- Salt and pepper to taste

Directions:

1. In a large pot, heat the salt pork over medium heat until lightly browned, about 10 minutes. 
2. Add the beans, sugar, molasses, mustard, pepper, and water. Stir to combine.
3. Increase the heat to high and bring the mixture to a boil. Then reduce the heat to low, cover the pot, and let it simmer for 1 hour.
4. After an hour, remove the lid and continue to simmer for an additional 30 minutes, stirring occasionally.
5. Taste and adjust seasonings with salt and pepper, if desired. Serve hot."
"[""sugar"", ""margarine"", ""milk"", ""semi-sweet chocolate chips"", ""marshmallows"", ""vanilla""]","Chocolate Chip Marshmallow Sugar Cake
Ingredients: 
- 1/2 cup margarine
- 1 cup sugar
- 2 eggs
- 1 teaspoon vanilla extract
- 2 cups all-purpose flour
- 1 cup milk
- 1 teaspoon baking powder
- 1/2 cup semi-sweet chocolate chips
- 1/2 cup marshmallows

Instructions: 
1. Preheat oven to 350°F (175°C). Grease and flour a 9x13 inch baking pan.
2. In a large bowl, cream together the margarine and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla.
3. Combine the flour and baking powder, add to the creamed mixture alternately with the milk. Finally, stir in the chocolate chips and marshmallows.
4. Spread the batter evenly into the prepared pan and bake for 30 to 40 minutes in the preheated oven. Test with a toothpick to make sure it's done."
"[""mint sprigs"", ""fluid ounces simple syrup"", ""crushed ice"", ""Bourbon""]","Minty Sprigs and Fluid Ounces Simple Syrup with Crushed Ice and Bourbon

Ingredients:

- 1/4 cup mint sprigs
- 2 fluid ounces simple syrup
- Crushed ice
- 2 ounces bourbon

Instructions:

1. Place the mint sprigs in a mixing glass.
2. Add simple syrup and muddle the mint leaves until fragrant.
3. Fill the glass with crushed ice and pour in the bourbon.
4. Stir the mixture for about 30 seconds to combine.
5. Serve cold in an old fashioned glass. Enjoy!"
"[""eggs"", ""sugar"", ""cinnamon"", ""cloves"", ""pumpkin"", ""salt"", ""ginger"", ""milk"", ""pastry shell""]","Pumpkin Pie with Ginger Snap Crust
Ingredients: 
- 2 cups graham cracker crumbs
- 2 tablespoons sugar
- 1 teaspoon cinnamon
- 1/4 teaspoon cloves
- 6 tablespoons melted butter
- 1/2 teaspoon salt
- 1/2 teaspoon ginger
- 3/4 cup pumpkin puree
- 1 teaspoon vanilla extract
- 2 eggs
- 2/3 cup packed light brown sugar
- 1/4 teaspoon nutmeg
- 1/4 cup milk
- 1 (9-inch) pastry shell

Directions:
1. Preheat oven to 375°F.
2. In a medium bowl, combine graham cracker crumbs, sugar, cinnamon, and cloves. Stir in melted butter until mixture is evenly moistened.
3. Press mixture into the bottom of the prepared pastry shell. Bake for 8 minutes. Remove from oven and set aside.
4. In a medium bowl, whisk together pumpkin puree, vanilla extract, eggs, brown sugar, nutmeg, milk, and salt.
5. Pour pumpkin mixture over crust. Bake for 30-35 minutes or until center is set.
6. Allow to cool before serving. Enjoy!"
"[""White rice"", ""Carrot"", ""Onion"", ""Green peppers"", ""granules"", ""Salt"", ""Onion"", ""Ground meat"", ""Water"", ""curry roux"", ""Egg"", ""Milk"", ""Heavy cream""]","Spiced Rice and Ground Meat Casserole

Ingredients:

- 2 cups white rice
- 1 cup carrots, diced
- ½ onion, diced
- ½ green pepper, diced
- ¼ cup granules
- Salt to taste
- ¼ onion, finely minced
- 1 lb ground meat
- 2 cups water
- 2 tablespoons curry roux
- 1 egg, beaten
- ½ cup milk
- ¼ cup heavy cream

Instructions:

1. Preheat oven to 350°F.

2. In a large skillet, heat up the ground meat over medium-high heat until cooked through. Set aside.

3. In a large pot, bring the water to a boil. Add the white rice, carrots, onion, green pepper, granules, and salt. Simmer for 15 minutes.

4. Once the rice is cooked, combine it with the cooked ground meat in a large casserole dish.

5. In a small bowl, mix together the curry roux, egg, milk, and heavy cream. Pour this mixture over the rice and meat.

6. Bake in preheated oven for 25 minutes, or until the top is golden brown.

7. Serve hot and enjoy!"
"[""potatoes"", ""tomato paste"", ""vegetable oil"", ""oregano"", ""fennel seeds"", ""paprika"", ""basil"", ""garlic"", ""salt"", ""sugar"", ""parmesan cheese""]","Vegetarian Potato and Tomato Pasta: 
Ingredients: 
- 2 Potatoes, cubed 
- 3 tablespoons of Tomato Paste 
- 2 tablespoons of Vegetable Oil 
- 1 teaspoon of Oregano 
- ½ teaspoon of Fennel Seeds 
- 1 teaspoon of Paprika 
- 1 tablespoon of Basil 
- 2 cloves of Garlic, minced 
- ¼ teaspoon of Salt 
- 1 teaspoon of Sugar 
- 2 tablespoons of grated Parmesan Cheese 

Directions: 
1. Preheat oven to 375°F. 
2. Place the cubed potatoes on a baking sheet and lightly coat with vegetable oil. 
3. Bake in the preheated oven for 30 minutes, flipping potatoes halfway through cooking. 
4. Meanwhile, heat a skillet over medium heat and add the vegetable oil. 
5. Once the oil is hot, add the garlic, oregano, fennel seeds, paprika, basil, salt, and sugar. Stir until fragrant. 
6. Add the tomato paste and stir until well combined. 
7. Remove the potatoes from the oven and add them to the skillet. Stir until potatoes are coated in the sauce. 
8. Reduce heat to low and simmer for 10 minutes. 
9. Serve topped with grated parmesan cheese. Enjoy!"
"[""fruit punch"", ""champagne"", ""ginger ale""]","Fruity Champagne Punch
Ingredients:
- 1 bottle of champagne
- 2 cups of orange juice
- 2 cups of pineapple juice 
- 2 cups of cranberry juice
- 4 oranges, sliced for garnish
- 2 limes, sliced for garnish
- 1/4 cup of ginger ale
Instructions:

1. In a large pitcher combine the champagne, orange juice, pineapple juice and cranberry juice.
2. Stir to combine.
3. Add the orange and lime slices to the pitcher, stirring gently so as not to break the slices.
4. Just before serving, pour in the ginger ale and stir gently.
5. Serve over ice in glasses garnished with an orange or lime slice. Enjoy!"
"[""apples"", ""cinnamon"", ""nutmeg"", ""sugar"", ""milk"", ""Bisquick"", ""eggs"", ""butter"", ""nuts"", ""brown sugar"", ""raisins""]","Apple Cinnamon Nutmeg Pancakes

Ingredients:

- 2 cups all-purpose flour
- 2 teaspoons baking powder
- 1 teaspoon baking soda
- ¼ teaspoon salt
- 2 tablespoons granulated sugar
- ¼ teaspoon ground cinnamon
- ¼ teaspoon ground nutmeg
- 2 large eggs, beaten
- 1 cup milk
- 2 tablespoons melted butter, plus additional for cooking
- ½ cup chopped apples
- 2 tablespoons brown sugar
- 1 tablespoon raisins

Instructions:

1. In a large bowl, whisk together the flour, baking powder, baking soda, salt, granulated sugar, cinnamon, and nutmeg.

2. In a separate bowl, whisk together the eggs, milk, and melted butter.

3. Pour the wet ingredients into the dry ingredients and stir until just combined.

4. Fold in the chopped apples, brown sugar, and raisins and mix until incorporated.

5. Heat a greased griddle or skillet over medium heat.

6. Scoop about ¼ cup of the batter onto the hot surface.

7. Cook until bubbles appear on the surface of the pancake, then flip and cook until golden brown on both sides.

8. Serve warm with your favorite toppings. Enjoy!"
"[""almonds unblanched"", ""flour"", ""whole wheat flour"", ""turbinado sugar"", ""baking soda"", ""eggs"", ""vanilla""]","Lemon & Unblanched Almond Cake 
Ingredients: 
1 cup all-purpose flour 
1 cup whole wheat flour 
1/2 cup turbinado sugar 
1 teaspoon baking soda 
2 eggs 
1 teaspoon vanilla 
1/2 cup fresh lemon juice 
1/3 cup unblanched almonds, chopped 
Instructions: 
1. Preheat oven to 350 degrees F. Grease and line an 8-inch springform pan with parchment paper.

2. In a large bowl, mix together the flours, sugar, and baking soda until combined.

3. In a separate bowl, whisk together the eggs, vanilla, and lemon juice until light and fluffy.

4. Slowly add the wet ingredients to the dry ingredients, stirring until just combined. Do not overmix.

5. Fold in the chopped almonds.

6. Pour the batter into the prepared pan and bake for 30-35 minutes, or until a toothpick inserted into the center comes out clean.

7. Let cool completely before serving. Enjoy!"
"[""dried apricots"", ""coconut"", ""condensed milk"", ""confectioners sugar""]","Dried Apricot Coconut Condensed Milk Cake:

Ingredients:

- 2 cups of dried apricots, chopped
- 1 cup of shredded coconut
- ½ cup of condensed milk
- ½ cup of confectioners sugar

Instructions:

1. Preheat oven to 350°F.

2. Mix together the dried apricots, coconut and condensed milk in a bowl.

3. Grease a 9-inch round cake pan with butter or non-stick cooking spray. Pour the apricot mixture into the pan.

4. Bake for 30-35 minutes until it is golden brown and a toothpick inserted into the center comes out clean.

5. Let cool for 10 minutes before transferring to a plate.

6. Sprinkle the top of the cake with the confectioners sugar.

7. Serve and enjoy!"
"[""rice"", ""frozen thawed"", ""celery"", ""onion"", ""margarine"", ""almonds"", ""shredded cheese"", ""mushroom soup"", ""milk"", ""almonds""]","Frozen Thawed Rice-Celery Casserole

Ingredients:

- 2 cups cooked, frozen thawed rice
- 1 cup chopped celery
- ½ cup chopped onion
- 2 tablespoons margarine
- ¼ cup sliced almonds
- 2 tablespoons shredded cheese
- ½ can condensed mushroom soup
- 1 cup milk
- ½ cup sliced almonds

Instructions:

1. Preheat oven to 350°F.

2. In a medium saucepan over medium heat, melt margarine and sauté onion until softened.

3. Add celery, and cook for an additional 3 minutes.

4. In a large bowl, combine cooked rice, sautéed vegetables, mushroom soup, milk, and almonds.

5. Spread the mixture in a greased 9x13 inch baking dish.

6. Sprinkle the top with cheese and almonds.

7. Bake 30-35 minutes, or until heated through."
"[""cream of mushroom soup"", ""milk"", ""American cheese"", ""chicken"", ""macaroni"", ""eggs"", ""oleo"", ""bread crumbs""]","Cream of Mushroom Soup Mac and Cheese:

Ingredients:
  - 2 tablespoons butter or olive oil
  - 1/2 cup chopped onion
  - 2 cloves minced garlic
  - 1/2 pound sliced mushrooms
  - 2 tablespoons all-purpose flour
  - 2 cups vegetable broth
  - 3/4 cup milk
  - 3 cups shredded American cheese
  - 2 cups cooked chicken, cubed
  - 1/2 cup cooked macaroni
  - 2 eggs, beaten
  - Salt and pepper to taste
  - 1/2 cup bread crumbs

Instructions: 
  1. Preheat oven to 350 F.
  2. In a large pot over medium heat, melt butter or olive oil, then add onions and garlic. Cook for about 5 minutes until softened.
  3. Add mushrooms and cook for an additional 3 minutes.
  4. Stir in the flour to form a roux. Slowly pour in the vegetable broth, stirring constantly.
  5. Once the sauce has thickened, stir in the milk and cheese until melted.
  6. Add the chicken, macaroni, and eggs. Season with salt and pepper to taste.
  7. Pour into a 9x13 inch baking dish and top with the bread crumbs.
  8. Bake for 30-35 minutes until golden and bubbling.
  9. Serve and enjoy!"
"[""beef wieners"", ""vegetables"", ""buns""]","Vegan Beer-Battered Wieners and Vegetables on a Bun

Ingredients:

- 12 vegan wieners
- 2 cups light beer
- 1 cup all-purpose flour
- ½ teaspoon garlic powder
- ½ teaspoon onion powder
- ¼ teaspoon smoked paprika
- Salt and pepper, to taste
- Oil for frying
- 1 bell pepper, diced
- 1 onion, diced
- 2 cloves garlic, minced
- 4 hamburger buns

Instructions:

1. In a large bowl, combine the beer, flour, garlic powder, onion powder, smoked paprika, salt, and pepper. Whisk until there are no lumps.

2. Heat a large skillet over medium-high heat and add the oil.

3. Dip each vegan wiener into the batter, coating evenly. Fry in the hot oil until golden brown and crispy. Set aside on a paper towel-lined plate.

4. In the same skillet, add the bell pepper, onion, and garlic. Saute until vegetables are softened, about 5 minutes.

5. To assemble the sandwiches, place a few fried vegan wieners on a bun and top with the bell pepper, onion, and garlic mixture. Serve immediately."
"[""butter"", ""hot milk"", ""bread crumbs"", ""salt"", ""pepper"", ""onion"", ""eggs"", ""grated cheese""]","Ingredients:

- 2 tablespoons butter
- 2 cups hot milk
- ½ cup bread crumbs
- 1 teaspoon salt
- ¼ teaspoon pepper
- 2 tablespoons diced onion
- 3 large eggs
- ½ cup grated cheese

Instructions:

1. Preheat oven to 350°F (177°C).

2. Heat the butter in a large skillet over medium heat. Add the onions and cook until softened.

3. In a small bowl, whisk together the hot milk, salt, and pepper. Set aside.

4. Grease an 8x8 inch baking dish. Sprinkle the bread crumbs over the bottom of the dish.

5. Pour the milk mixture into the baking dish. Top with the cooked onions.

6. In a medium bowl, whisk together the eggs. Pour the egg mixture over the top of the dish. Sprinkle with the grated cheese.

7. Bake for 25-30 minutes or until the center is set and the cheese is golden brown. Let cool before serving. Enjoy!"
"[""sugar"", ""milk"", ""cornstarch"", ""vanilla"", ""bread"", ""milk"", ""eggs"", ""nutmeg""]","Vanilla Bread Pudding
Ingredients:
- 3 cups of Milk
- 2 Eggs
- 1/2 cup Sugar
- 1/4 cup Cornstarch
- 2 teaspoons Vanilla
- 4 slices of Bread, cubed
- 1 teaspoon of freshly grated Nutmeg

Instructions:
1. Preheat oven to 350°F (175°C). Grease a 9-inch baking dish with butter or oil.

2. In a medium bowl, whisk together the milk, eggs, sugar, cornstarch, and vanilla until smooth.

3. Place the cubed bread in the prepared baking dish. Pour the egg mixture over the bread cubes and gently press down on the cubes to make sure they are completely submerged. Sprinkle the nutmeg over the top.

4. Bake for 40-45 minutes, or until the top is golden brown and the center is set. Serve warm. Enjoy!"
"[""golden raisins"", ""currants"", ""dried cherries"", ""dried apricots"", ""walnuts"", ""lemon"", ""brandy"", ""butter"", ""brown sugar"", ""eggs"", ""flour"", ""salt"", ""baking powder"", ""ground cinnamon"", ""allspice"", ""freshly ground nutmeg"", ""orange juice"", ""brandy""]","Raisin & Currant Stuffed Lemon Cake

Ingredients: 
- ½ cup golden raisins 
- ½ cup currants 
- ¼ cup dried cherries 
- ¼ cup dried apricots 
- ¼ cup walnuts, chopped 
- Juice of 1 lemon 
- 2 tablespoons brandy 
- 4 tablespoons butter 
- ½ cup brown sugar 
- 2 eggs 
- 1 ½ cups all-purpose flour 
- ½ teaspoon salt 
- 2 teaspoons baking powder 
- ½ teaspoon ground cinnamon 
- ¼ teaspoon allspice 
- ¼ teaspoon freshly ground nutmeg 
- ¼ cup orange juice 
- 2 tablespoons brandy 

Instructions: 
1. Preheat oven to 350°F (175°C). Grease a 9-inch round cake pan.

2. In a medium bowl, combine the raisins, currants, cherries, apricots and walnuts. Add the lemon juice and brandy and mix to combine. Set aside.

3. In a large bowl, cream together the butter and sugar until light and fluffy. Add the eggs, one at a time, beating well after each addition.

4. In a separate bowl, sift together the flour, salt, baking powder, cinnamon, allspice and nutmeg. Gradually add the dry ingredients to the butter and sugar mixture, stirring until just combined.

5. Add the orange juice and brandy to the fruit and nut mixture and stir to combine. Gradually fold the fruit and nut mixture into the batter until just blended.

6. Pour the batter into the prepared cake pan and bake for 30 to 35 minutes, or until a toothpick inserted into the center of the cake comes out clean.

7. Allow the cake to cool in the pan for 10 minutes before turning out onto a wire rack to cool completely. Serve warm or at room temperature. Enjoy!"
"[""corn tortillas"", ""Vegetable oil"", ""orange"", ""lime juice"", ""salt"", ""oregano"", ""cilantro"", ""red onion"", ""tomato"", ""Freshly ground black pepper"", ""sauce""]","Veggie Tacos with Corn Tortillas 

Ingredients:
- Corn Tortillas
- Vegetable Oil
- Orange
- Lime Juice
- Salt
- Oregano
- Cilantro
- Red Onion
- Tomato
- Freshly Ground Black Pepper
- Sauce

Instructions:
1. Heat vegetable oil in a pan over medium heat and add corn tortillas to the pan. Cook for 2 minutes or until tortillas are golden brown.
2. Peel and slice the orange, red onion, and tomato into thin pieces. Cut the cilantro leaves off the stems.
3. Add the orange, red onion, tomato, cilantro, oregano, lime juice, and salt to the pan and mix together.
4. Cook the mixture for 3-4 minutes until vegetables are softened.
5. Serve the mixture on the warm tortillas with freshly ground black pepper and your favorite sauce. Enjoy!"
"[""tart applesauce"", ""lemon juice"", ""sugar"", ""eggs"", ""butter"", ""nutmeg"", ""salt""]","Lemon Tart with Apple Sauce

Ingredients: 
- 2 eggs 
- 2 tablespoons of butter 
- 2 tablespoons of sugar 
- 1/4 cup fresh lemon juice 
- 1/4 cup apple sauce 
- Pinch of nutmeg 
- Pinch of salt 

Instructions: 
1. Preheat oven to 350°F. 
2. In a bowl, whisk together the butter and sugar until light and creamy. 
3. Add eggs one at a time, mixing until fully incorporated. 
4. Slowly add the lemon juice and mix until combined. 
5. In a separate bowl, mix together the apple sauce, nutmeg and salt until combined. 
6. Grease a 9-inch tart pan with butter and pour the egg mixture into it. 
7. Bake the tart for 20 minutes, or until golden. 
8. Remove from oven and spread the apple sauce mixture on top. 
9. Bake for an additional 10 minutes, or until the top is lightly browned. 
10. Allow to cool before serving. Enjoy!"
"[""potatoes"", ""butter"", ""garlic"", ""shallots"", ""flour"", ""milk"", ""buttermilk"", ""white pepper"", ""mayonnaise"", ""mustard"", ""worcestershire sauce"", ""parsley"", ""blue cheese"", ""mushrooms"", ""potato chips"", ""broccoli"", ""pimentos""]","Garlic Potatoes with Blue Cheese:

Ingredients: 
- 2 tablespoons butter
- 2 cloves garlic, minced
- 2 shallots, thinly sliced
- 1/4 cup all-purpose flour
- 3/4 cup milk
- 3/4 cup buttermilk
- 1/2 teaspoon white pepper
- 2 tablespoons mayonnaise
- 1 tablespoon mustard
- 1 tablespoon Worcestershire sauce
- 2 tablespoons parsley, finely chopped
- 2 cups blue cheese, crumbled
- 4 cups potatoes, cubed
- 1 cup potato chips
- 1 cup broccoli florets
- 1/4 cup pimentos

Instructions:
1. Preheat oven to 350 degrees F.
2. In a large skillet, melt butter. Add garlic and shallots and sauté until softened, about 3 minutes.
3. Add flour to the pan and stir until combined. Cook for an additional minute.
4. Slowly whisk in milk and buttermilk, stirring constantly until mixture is thickened. Stir in white pepper, mayonnaise, mustard, Worcestershire sauce, and parsley.
5. Add blue cheese and stir until melted.
6. Place potatoes, potato chips, broccoli florets, and pimentos into a 9x13 inch baking dish. Pour cheese sauce over top, stirring gently to coat.
7. Bake in preheated oven for 40 minutes. Serve warm."
"[""raspberries"", ""sugar"", ""lemon juice"", ""gelatin"", ""cold water"", ""boiling water"", ""whipping cream""]","Raspberry Lemon Gelatin

Ingredients: 

- 2 cups of fresh or frozen raspberries 
- 1/4 cup of sugar 
- 1/4 cup of freshly squeezed lemon juice 
- 2 tablespoons of cold water 
- 2 (1/4-ounce) packages of unflavored gelatin 
- 1 cup of boiling water 
- 1 cup of whipping cream

Instructions: 

1. In a medium saucepan, combine the raspberries and sugar. Cook over medium-high heat until the sugar is dissolved and the mixture is bubbly. 

2. Reduce the heat to low and add the lemon juice. Cook for an additional 3-4 minutes stirring occasionally. 

3. Remove from the heat and strain the mixture through a fine sieve into a bowl. Set aside to cool.

4. In a medium bowl, sprinkle the gelatin over the cold water. Let it stand for a few minutes until the gelatin softens.

5. Add the boiling water and stir until the gelatin is completely dissolved. 

6. Blend the raspberry mixture with the gelatin mixture.

7. Pour into 6 individual molds or one 9-inch pie dish. Refrigerate for at least 4 hours or until set.

8. To serve, top each serving with a dollop of whipped cream. Enjoy!"
