Ingredients,Generated Recipe
"[""vegetable stock cube"", ""fish sauce"", ""lemon-grass stem"", ""fresh kaffir lime"", ""fresh ginger"", ""Birdseye chillies"", ""garlic"", ""Stalks and roots"", ""Wontons"", ""chicken mince"", ""garlic"", ""green shallot"", ""lemon rind"", ""wonton wrappers"", ""green shallots""]","Wonton Soup with Vegetable Stock Cube
Ingredients:
- 1 vegetable stock cube
- 2 cups water
- 2 tablespoons fish sauce
- 2 stalks lemon-grass stems
- 2 fresh kaffir lime leaves
- 2 slices fresh ginger
- 2 Birds-eye chillies
- 2 cloves garlic, diced
- 2 stalks and roots of celery
- 2 carrots, diced
- 1/2 cup wontons
- 1/2 cup chicken mince
- 2 cloves garlic, minced
- 2 green shallots
- 2 tablespoons lemon rind
- 4 wonton wrappers
- 2 green shallots, chopped

Instructions:

1. In a large pot, bring the water to a boil and add the vegetable stock cube.

2. Add the fish sauce, lemon-grass stems, kaffir lime leaves, ginger, chillies, garlic, celery, carrots and wontons. Simmer for 10 minutes.

3. Add the chicken mince, garlic, green shallots, lemon rind and wonton wrappers. Simmer for 5 minutes.

4. Garnish with the chopped green shallots and serve hot. Enjoy!"
"[""bananas"", ""eggs"", ""all-purpose"", ""baking powder"", ""bananas"", ""walnuts""]","Banana Walnut Cake 

Ingredients: 
- 2 ripe bananas
- 2 eggs
- ½ cups all-purpose flour
- ¼ cup baking powder
- ¼ cup walnuts, chopped
- ¼ cup banana, mashed

Instructions:

1. Preheat oven to 350°F.

2. In a medium bowl, combine the eggs and mashed bananas until well mixed.

3. In another bowl, mix together the flour, baking powder, and walnuts.

4. Add the egg and banana mixture to the dry ingredients and stir until combined.

5. Grease a 9-inch baking pan and pour the batter into the pan.

6. Bake for 25-30 minutes or until a toothpick inserted into the center comes out clean. 

7. Let cool before slicing and serving. Enjoy!"
"[""ground beef"", ""onion"", ""green pepper"", ""clove garlic"", ""tomatoes"", ""tomato sauce"", ""mushrooms"", ""sugar"", ""oregano"", ""salt"", ""basil"", ""cheese"", ""parmesan""]","Beef and Mushroom Tomato Sauce 
Ingredients:
- 1 lb ground beef 
- 1 onion, diced 
- 1 green pepper, diced 
- 2 cloves garlic, minced 
- 2 cups tomatoes, diced 
- 1 cup tomato sauce 
- 8 ounces mushrooms, sliced 
- 1 teaspoon sugar 
- 1 teaspoon oregano 
- 1 teaspoon salt 
- 1 teaspoon basil 
- 1/2 cup grated cheese 
- 2 tablespoons Parmesan cheese

Instructions:
1. Heat a large skillet to medium-high heat and brown the ground beef. 
2. Add the onions, green peppers, garlic and sauté for about 5 minutes. 
3. Add the tomatoes, tomato sauce, mushrooms, sugar, oregano, salt, and basil and simmer for 10 minutes. 
4. Once the mixture has thickened, add the grated cheese and Parmesan cheese and stir until melted. 
5. Serve over cooked pasta or rice. Enjoy!"
"[""butter"", ""sugar"", ""boiling water"", ""yeast"", ""water"", ""flour"", ""cold water"", ""eggs"", ""salt""]","Buttery Yeast Rolls
Ingredients:
- 1/2 cup butter, softened
- 1/3 cup sugar
- 1 cup boiling water
- 2 (.25 ounce) packages active dry yeast
- 1/4 cup cold water
- 3 eggs
- 4 cups all-purpose flour
- 1 teaspoon salt

Instructions:

1. In a large bowl, cream together butter and sugar until light and fluffy.

2. In a separate bowl, dissolve the yeast in boiling water. Add the cold water and stir in eggs.

3. Slowly add the egg mixture to the butter mixture, stirring constantly.

4. Stir in the flour, one cup at a time, mixing well after each addition. When dough is thick enough to knead, add salt and knead until smooth and elastic.

5. Place dough in an oiled bowl and cover with a damp cloth. Let rise in a warm place until doubled in size, about 1 hour.

6. Punch down the dough and shape into 16 rolls. Place rolls on greased baking sheets and let rise until doubled again, about 40 minutes.

7. Preheat oven to 375 degrees F (190 degrees C).

8. Bake for 12-15 minutes or until golden brown. Serve warm. Enjoy!"
"[""pepper"", ""bouquet garni"", ""star anise"", ""vegetable stock"", ""carrot"", ""red capsicum"", ""celery"", ""salt""]","Simple Spring Soup:

Ingredients:

- 2 tablespoons olive oil
- 1 small onion, diced
- 2 cloves garlic, minced
- ""Pepper"", bouquet garni
- 2 cups vegetable stock
- 1 cup carrots, diced
- ½ red capsicum, diced
- ½ celery stalks, diced
- Salt to taste

Instructions:

1. Heat the olive oil in a large pot over medium heat.
2. Add the onion and garlic and cook until softened, about 5 minutes.
3. Add the pepper, bouquet garni, vegetable stock, carrots, red capsicum, and celery.
4. Bring to a boil then reduce to medium-low and simmer for 20 minutes.
5. Remove from heat and stir in the star anise.
6. Let cool slightly then blend in batches until smooth.
7. Return to pot, season with salt to taste, and serve."
"[""beans"", ""sugar"", ""molasses"", ""mustard"", ""pepper"", ""salt"", ""salt pork""]","Sweet and Spicy Baked Beans

Ingredients:

• 2 cans (15.5oz each) white beans, drained and rinsed
• 3 tablespoons white sugar 
• 3 tablespoons molasses
• 2 tablespoons mustard 
• 1 teaspoon pepper
• 1 teaspoon salt
• 4 pieces of salt pork 

Instructions:

1. Preheat oven to 375°F.
2. Mix together the beans, sugar, molasses, mustard, pepper, and salt in a large bowl until combined. 
3. Place the salt pork on the bottom of an 8x8 baking dish.
4. Pour the bean mixture on top of the pork.
5. Bake for 45 minutes.
6. Remove from oven and let cool for 10 minutes before serving."
"[""sugar"", ""margarine"", ""milk"", ""semi-sweet chocolate chips"", ""marshmallows"", ""vanilla""]","Chocolate Chip Marshmallow Vanille Cake
Ingredients:
- 1/2 cup sugar
- 1/2 cup margarine
- 3/4 cup milk
- 2 cups semi-sweet chocolate chips
- 1 cup marshmallows
- 1 teaspoon vanilla
Instructions:
1. Preheat oven to 350°F (175°C) and lightly grease an 8-inch-square baking pan.
2. In a medium bowl, cream together the sugar and margarine until light and fluffy.
3. Slowly add in the milk and mix until combined.
4. Stir in the chocolate chips, marshmallows, and vanilla until thoroughly combined.
5. Pour the batter into the prepared baking pan.
6. Bake for 25 minutes, or until golden brown.
7. Allow to cool before serving. Enjoy!"
"[""mint sprigs"", ""fluid ounces simple syrup"", ""crushed ice"", ""Bourbon""]","Mint and Sprigs Bourbon Smash
Ingredients:
- 2 ounces of mint simple syrup 
- 4-6 sprigs of fresh mint 
- 2 ounces of bourbon
- 1 ounce of fluid ounce of simple syrup
- ½ cup of crushed ice 
- 2-3 ounces of bourbon 

Instructions:
1. In a shaker or glass, muddle the mint sprigs to release the oils.
2. Add bourbon, simple syrup, and crushed ice. Shake or stir well.
3. Strain into an old-fashioned glass filled with crushed ice.
4. Top with a few more mint sprigs and a splash of bourbon.
5. Enjoy!"
"[""eggs"", ""sugar"", ""cinnamon"", ""cloves"", ""pumpkin"", ""salt"", ""ginger"", ""milk"", ""pastry shell""]","Pumpkin Pie with Candied Walnuts

Ingredients: 

-1 store-bought pastry shell 
-1/4 cup sugar 
-1 teaspoon cinnamon 
-1/4 teaspoon cloves 
-1/4 teaspoon ginger 
-1/2 teaspoon salt 
-3/4 cup pumpkin puree 
-1/4 cup milk 
-2 tablespoons melted butter 
-1/4 cup walnuts, coarsely chopped 
-Additional sugar and cinnamon 

Instructions: 

1. Preheat oven to 350 degrees F (175 degrees C). 

2. Place the pastry shell into a 9-inch pie dish. In a small bowl, combine 1/4 cup sugar, 1 teaspoon cinnamon, 1/4 teaspoon cloves, 1/4 teaspoon ginger, and 1/2 teaspoon salt. Mix well and set aside.

3. In a medium bowl, combine pumpkin puree, milk, melted butter and sugar-spice mixture. Stir until combined. Pour the filling into the pastry shell. Sprinkle the walnuts over the top. 

4. Bake for 25 to 30 minutes, or until a toothpick inserted into the center comes out clean. 

5. Let cool before serving. Garnish with additional sugar and cinnamon if desired."
"[""White rice"", ""Carrot"", ""Onion"", ""Green peppers"", ""granules"", ""Salt"", ""Onion"", ""Ground meat"", ""Water"", ""curry roux"", ""Egg"", ""Milk"", ""Heavy cream""]","White Rice and Curry Ground Meat:

Ingredients:

- 2 cups of white rice 
- 1/2 cup of carrots, diced
- 1/4 cup of onions, diced
- 1/4 cup green peppers, diced
- 2 tablespoons of granules
- 2 teaspoons of salt
- 2 tablespoons of onion powder
- 1/2 pound of ground meat
- 1/4 cup of water
- 2 tablespoons of curry roux
- 1 egg
- 1/4 cup of milk
- 2 tablespoons of heavy cream

Instructions:

1. Cook the white rice according to package instructions and set aside.

2. In a large skillet, heat some oil over medium-high heat and add the carrots, onions, and green peppers. Cook until they are tender, about 5 minutes.

3. Add the granules, salt, and onion powder to the skillet and cook for another minute.

4. Add the ground meat to the skillet and cook until it is browned, about 5 minutes.

5. Add the water, curry roux, egg, milk, and heavy cream to the skillet and mix everything together.

6. Reduce the heat to low and simmer for 10 minutes, stirring occasionally.

7. Serve the curry ground meat over the cooked white rice. Enjoy!"
"[""potatoes"", ""tomato paste"", ""vegetable oil"", ""oregano"", ""fennel seeds"", ""paprika"", ""basil"", ""garlic"", ""salt"", ""sugar"", ""parmesan cheese""]","Roasted Potato and Tomato Penne:
Ingredients:
- 3 cups potatoes, diced
- 2 tablespoons tomato paste
- 2 tablespoons vegetable oil
- 1 teaspoon oregano
- 1 teaspoon fennel seeds
- 1 teaspoon paprika
- 1 tablespoon basil
- 2 cloves garlic, minced
- Salt and pepper to taste
- 1 teaspoon sugar
- 2 tablespoons Parmesan cheese, grated
Instructions:
1. Preheat oven to 400°F.
2. In a mixing bowl, combine diced potatoes, tomato paste, vegetable oil, oregano, fennel seeds, paprika, basil, garlic, salt, pepper, and sugar. Mix together until evenly combined.
3. Spread the potato mixture onto a baking sheet and roast in preheated oven for 25-30 minutes, stirring once or twice during roasting.
4. When done, carefully remove from oven and sprinkle with Parmesan cheese.
5. Serve hot. Enjoy!"
"[""fruit punch"", ""champagne"", ""ginger ale""]","Fruit Punch Champagne Ginger Ale

Ingredients:

- 2 cups of orange juice
- 2 cups of pineapple juice
- 2 cups of cranberry juice
- 1/2 cup of lime juice
- 1 cup of sugar
- 1 bottle of champagne
- 1 bottle of ginger ale
- Ice cubes

Instructions:

1. In a large pitcher, combine the orange juice, pineapple juice, cranberry juice, lime juice and sugar. Stir until the sugar is dissolved.

2. Add the champagne, ginger ale, and ice cubes to the pitcher and stir gently.

3. Serve in individual glasses over ice. Enjoy!"
"[""apples"", ""cinnamon"", ""nutmeg"", ""sugar"", ""milk"", ""Bisquick"", ""eggs"", ""butter"", ""nuts"", ""brown sugar"", ""raisins""]","Apple Cinnamon Nutmeg Muffins

Ingredients:
- 2 cups all-purpose flour
- 1 teaspoon baking powder 
- ½ teaspoon baking soda 
- ¼ teaspoon salt 
- 2 teaspoons ground cinnamon 
- ¼ teaspoon ground nutmeg 
- 2/3 cup white sugar 
- 1/3 cup brown sugar 
- 2 eggs, lightly beaten 
- ¾ cup milk 
- 1/3 cup melted butter
- 1 cup apples, chopped 
- ¼ cup raisins 
- ¼ cup chopped nuts 
- 2 tablespoons Bisquick 

Instructions:
1. Preheat oven to 375 degrees F (190 degrees C). Grease muffin pan or line with papers.
2. In a large bowl, combine the flour, baking powder, baking soda, salt, cinnamon, nutmeg, white sugar and brown sugar. Mix until combined. 
3. In a separate bowl, mix together the eggs, milk, melted butter, apples, raisins and nuts. 
4. Add the egg mixture to the flour mixture and stir until just combined.
5. Divide batter among muffin tins, filling each cup about two-thirds full. Sprinkle a little Bisquick on top of each muffin.
6. Bake at 375 degrees F (190 degrees C) for 18 to 20 minutes, until golden brown.
7. Let cool for a few minutes before serving. Enjoy!"
"[""almonds unblanched"", ""flour"", ""whole wheat flour"", ""turbinado sugar"", ""baking soda"", ""eggs"", ""vanilla""]","Whole Wheat Almond Blondies

Ingredients: 

- 1 cup almond flour 
- 1 cup all-purpose flour 
- 1/2 cup turbinado sugar 
- 1 teaspoon baking soda
- 1/4 teaspoon salt
- 2 eggs
- 1 teaspoon vanilla extract
- 6 tablespoons unsalted butter, melted

Instructions: 

1. Preheat oven to 350 degrees F (175 degrees C). Grease an 8x8 inch baking pan.

2. In a medium bowl, whisk together almond flour, all-purpose flour, turbinado sugar, baking soda and salt.

3. In a separate bowl, beat the eggs with a fork. Stir in the melted butter, vanilla extract and almond extract.

4. Gradually add the dry ingredients to the wet ingredients, stirring until just combined.

5. Spread the batter into the prepared pan and bake for 20-25 minutes or until lightly golden brown. Let cool completely before cutting into squares."
"[""dried apricots"", ""coconut"", ""condensed milk"", ""confectioners sugar""]","Dried Apricot Coconut Delight

Ingredients:

- 2 cups dried apricots
- 1 cup shredded coconut
- 1 can condensed milk
- 2 tablespoons confectioners sugar

Instructions:

1. Preheat oven to 350°F.

2. Spread dried apricots and shredded coconut on a baking sheet. Bake for 10 minutes, until lightly toasted.

3. Meanwhile, in a large bowl, combine condensed milk and confectioners sugar.

4. Remove the toasted apricots and coconut from the oven, and add to the condensed milk mixture. Stir until all ingredients are combined.

5. Grease a 9×9 inch baking dish with butter or cooking spray.

6. Pour the apricot coconut mixture into the pan and spread evenly.

7. Bake for 25-30 minutes, until golden brown.

8. Allow to cool completely before slicing and serving. Enjoy!"
"[""rice"", ""frozen thawed"", ""celery"", ""onion"", ""margarine"", ""almonds"", ""shredded cheese"", ""mushroom soup"", ""milk"", ""almonds""]","Fried Rice with Frozen Thawed Vegetables

Ingredients:

- 2 cups cooked white rice
- 2 tablespoons margarine
- 1/2 cup frozen thawed celery
- 1/2 cup frozen thawed onions
- 1/4 cup sliced almonds
- 2 tablespoons shredded cheese
- 1 can mushroom soup
- 1/2 cup milk
- Salt and pepper to taste

Instructions:

1. In a large skillet, heat the margarine over medium heat.

2. Add the celery, onions and almonds and cook until softened, about 5 minutes.

3. Add the cooked rice and stir to combine.

4. Stir in the mushroom soup and milk and cook until heated through.

5. Taste and season with salt and pepper as needed.

6. Sprinkle with cheese and serve hot."
"[""cream of mushroom soup"", ""milk"", ""American cheese"", ""chicken"", ""macaroni"", ""eggs"", ""oleo"", ""bread crumbs""]","Cream of Mushroom Soup Mac and Cheese 

Ingredients: 
- 3 cups cream of mushroom soup
- 2 cups milk
- 2 ½ cups shredded American cheese
- 2 cups cooked chicken, cubed or shredded
- 2 cups cooked macaroni 
- 2 eggs, beaten 
- 2 tablespoons oleo
- 1 cup bread crumbs

Instructions: 
1. Preheat oven to 350 degrees F. Grease a 9""x13"" baking dish with oleo.
2. In a large bowl, mix together the cream of mushroom soup, milk, American cheese, chicken, macaroni, eggs, and oleo until everything is well blended. 
3. Pour the mixture into the greased baking dish and top with the bread crumbs. 
4. Bake for 30 minutes, or until cheese is melted and bubbly. 
5. Enjoy!"
"[""beef wieners"", ""vegetables"", ""buns""]","Veggie Wiener Buns

Ingredients:

- 8 hotdogs
- 2 tablespoons olive oil
- 1 cup chopped onion
- 1/2 cup chopped bell pepper
- 2 cups sliced mushrooms
- 2 cloves garlic, minced
- 1/4 teaspoon black pepper
- 1/4 teaspoon salt
- 2 cups shredded cabbage
- 4 buns

Instructions:

1. Heat the olive oil in a large skillet over medium-high heat.

2. Add the onions, bell pepper, mushrooms, garlic, black pepper, and salt to the skillet and cook until vegetables are tender and lightly browned, about 5 minutes.

3. Push the vegetables to one side of the skillet and add the hotdogs. Cook until they are lightly browned and cooked through, about 7 minutes.

4. Remove the hotdogs from the skillet and add the cabbage. Cook for 4 minutes, stirring occasionally.

5. Return the hotdogs to the skillet and cook until everything is heated through, about 3 minutes.

6. To assemble the veggie wiener buns, divide the hotdog and vegetable mixture between the four buns. Serve immediately."
"[""butter"", ""hot milk"", ""bread crumbs"", ""salt"", ""pepper"", ""onion"", ""eggs"", ""grated cheese""]","Ingredients:

2 tablespoons butter
2 cups hot milk
1 cup bread crumbs
1 teaspoon salt
1 teaspoon pepper
1/4 cup onion, diced
3 eggs
1/2 cup grated cheese

Instructions:

1. Preheat oven to 375°F.

2. Heat a pan over medium heat and add butter. When melted, add onion and sauté for about 5 minutes until softened.

3. In a bowl, mix together bread crumbs, salt, pepper and cheese.

4. In a separate large bowl, whisk together milk, eggs and sautéed onion.

5. Slowly add the bread crumb mixture to the milk and egg mixture and whisk until all ingredients are combined.

6. Grease a 9”x13” baking dish and pour the mixture into it.

7. Bake in preheated oven for 25-30 minutes or until top is golden.

8. Let cool before serving. Enjoy!"
"[""sugar"", ""milk"", ""cornstarch"", ""vanilla"", ""bread"", ""milk"", ""eggs"", ""nutmeg""]","Vanilla Sugar-Milk Bread with Cornstarch, Milk and Nutmeg

Ingredients:

2 cups all-purpose flour

1/4 cup cornstarch

1/4 cup sugar

2 teaspoons baking powder

1 teaspoon nutmeg

1/4 teaspoon salt

1/2 cup milk

4 tablespoons butter, melted

1 large egg

1 teaspoon vanilla extract

Instructions:

1. Preheat oven to 375°F. Grease a 9-inch loaf pan and set aside.

2. In a large bowl, whisk together the flour, cornstarch, sugar, baking powder, nutmeg and salt.

3. In a separate bowl, whisk together the milk, melted butter, egg and vanilla extract until combined.

4. Add the wet ingredients to the dry ingredients and mix until just combined. Do not overmix.

5. Transfer the batter to the prepared pan and smooth the top.

6. Bake in preheated oven for 30-35 minutes, or until golden brown and a toothpick inserted in the center comes out clean.

7. Allow to cool before slicing. Enjoy!"
"[""golden raisins"", ""currants"", ""dried cherries"", ""dried apricots"", ""walnuts"", ""lemon"", ""brandy"", ""butter"", ""brown sugar"", ""eggs"", ""flour"", ""salt"", ""baking powder"", ""ground cinnamon"", ""allspice"", ""freshly ground nutmeg"", ""orange juice"", ""brandy""]","Orange Walnut Brandy Cake
Ingredients:

- ¾ cup golden raisins
- ½ cup currants
- ½ cup dried cherries
- ½ cup dried apricots
- ½ cup walnuts, chopped
- Juice of 1 lemon
- ¼ cup brandy
- ¾ cup butter, softened
- 1 cup light brown sugar
- 4 eggs
- 2 cups flour
- 1 teaspoon salt
- 1 teaspoon baking powder
- 1 teaspoon ground cinnamon
- ¼ teaspoon allspice
- 1 cup freshly ground nutmeg
- ½ cup orange juice 
- ¼ cup brandy

Instructions:

1. Preheat oven to 350°F. Grease and dust a 9-inch round cake pan with flour.

2. In a medium bowl, mix together the golden raisins, currants, cherries, apricots, walnuts, lemon juice and brandy. Set aside.

3. In a large bowl, cream together the butter and brown sugar until light and fluffy. Beat in the eggs one at a time until well combined.

4. In another medium bowl, mix together the flour, salt, baking powder, cinnamon, allspice, and nutmeg. Gradually add the flour mixture to the butter mixture, stirring until just combined.

5. Add the orange juice and brandy to the fruit mixture and stir to combine.

6. Gently fold the fruit mixture into the batter until everything is just combined.

7. Pour the batter into the prepared cake pan and bake for 45 minutes or until a toothpick inserted into the center comes out clean.

8. Allow the cake to cool completely before turning out onto a serving plate. Enjoy!"
"[""corn tortillas"", ""Vegetable oil"", ""orange"", ""lime juice"", ""salt"", ""oregano"", ""cilantro"", ""red onion"", ""tomato"", ""Freshly ground black pepper"", ""sauce""]","Orange-Lime Marinated Grilled Vegetables
Ingredients: 

- 2 tablespoons vegetable oil 
- Juice of 1 orange 
- Juice of 1 lime 
- 1 teaspoon salt
- ½ teaspoon oregano 
- ½ teaspoon cilantro 
- ¼ cup red onion, chopped 
- 1 tomato, chopped 
- 4 corn tortillas 
- Freshly ground black pepper 
- Sauce of your choice

Instructions: 

1. In a medium bowl, whisk together the vegetable oil, orange juice, lime juice, salt, oregano, and cilantro. 

2. Add the red onion, tomato, and corn tortillas to the bowl and mix until all ingredients are evenly coated. 

3. Preheat an outdoor grill or a grill pan over medium heat. 

4. Place the vegetables onto the grill and cook for 4-5 minutes per side, or until lightly charred and tender. 

5. Serve with freshly ground black pepper and your favorite sauce. Enjoy!"
"[""tart applesauce"", ""lemon juice"", ""sugar"", ""eggs"", ""butter"", ""nutmeg"", ""salt""]","Lemon Tart with Applesauce

Ingredients: 
- 2 tablespoons butter
- 1/4 cup sugar
- 2 eggs
- 2 tablespoons lemon juice
- 1/2 cup applesauce
- Pinch of salt
- 2 tablespoons chopped nutmeg

Instructions:

1. Preheat oven to 350°F.

2. In a medium bowl, cream the butter and sugar until light and fluffy.

3. Add the eggs one at a time, beating until well combined.

4. Stir in lemon juice, applesauce, and salt.

5. Grease a 9-inch tart pan with butter.

6. Spread the lemon tart mixture into prepared tin.

7. Sprinkle the chopped nutmeg over the top of the tart.

8. Bake for 30 minutes or until golden brown.

9. Allow to cool completely before serving. Enjoy!"
"[""potatoes"", ""butter"", ""garlic"", ""shallots"", ""flour"", ""milk"", ""buttermilk"", ""white pepper"", ""mayonnaise"", ""mustard"", ""worcestershire sauce"", ""parsley"", ""blue cheese"", ""mushrooms"", ""potato chips"", ""broccoli"", ""pimentos""]","Garlic Butter Baked Potatoes
Ingredients:
- 4 potatoes
- 2 tablespoons butter
- 2 cloves garlic, minced
- 2 shallots, minced
- 2 tablespoons all-purpose flour
- 1 cup milk
- ½ cup buttermilk
- ¼ teaspoon white pepper
- 1 tablespoon mayonnaise
- 1 tablespoon mustard
- 1 tablespoon Worcestershire sauce
- 2 tablespoons parsley, chopped
- 2 tablespoons blue cheese, crumbled
- 2 tablespoons mushrooms, chopped
- 2 tablespoons potato chips, crushed
- 2 tablespoons broccoli, steamed
- 2 tablespoons pimentos

Instructions:
1. Preheat oven to 375 degrees F.
2. Grease a baking dish with butter.
3. Cut potatoes into cubes and place in baking dish.
4. In a small skillet, heat butter over medium heat. Add garlic and shallots, cook until lightly browned.
5. Add flour, mix well. Slowly add milk and buttermilk, stirring constantly until thickened.
6. Remove from heat and stir in pepper, mayonnaise, mustard, Worcestershire sauce, parsley, blue cheese, mushrooms, potato chips, broccoli, and pimentos.
7. Pour mixture over potatoes, stirring to coat evenly.
8. Cover the baking dish with aluminum foil and bake for 45 minutes.
9. Uncover and bake for an additional 10 minutes or until potatoes are tender.
10. Serve hot. Enjoy!"
"[""raspberries"", ""sugar"", ""lemon juice"", ""gelatin"", ""cold water"", ""boiling water"", ""whipping cream""]","Lemon Raspberry Jello Dessert

Ingredients:

- 2 cups of fresh raspberries
- 1/2 cup sugar
- 1 cup lemon juice
- 4 tablespoons unflavored gelatin
- 1 cup cold water
- 1 cup boiling water
- 1 cup whipping cream

Instructions:

1. In a medium saucepan over low heat, combine the raspberries and sugar. Cook until the mixture is thick and syrupy, about 15 minutes. Remove from the heat and set aside.

2. In a separate bowl, mix together the lemon juice and gelatin.

3. Add the cold water to the gelatin mixture and stir until combined.

4. Pour in the boiling water and stir until the gelatin has dissolved.

5. Add the raspberry syrup to the gelatin mixture and mix until combined.

6. Pour the mixture into a 9x13 baking dish and refrigerate until firm, about 4 hours.

7. When the jello is firm, whip the cream until stiff peaks form.

8. Spread the whipped cream over the top of the jello and serve. Enjoy!"
"[""water"", ""pearl barley"", ""porcini mushrooms"", ""boiling water"", ""olive oil"", ""stalks celery"", ""carrots"", ""onion"", ""cremini mushrooms"", ""thyme"", ""vegetable stock"", ""sherry"", ""salt"", ""ground black pepper"", ""red wine vinegar"", ""parsley"", ""parmesan cheese""]","Pearl Barley Risotto with Porcini Mushrooms, Celery and Carrots

Ingredients:

-1/2 cup pearl barley
-2 tablespoons olive oil
-2 stalks celery, diced
-2 carrots, sliced
-1 onion, diced
-1/2 cup cremini mushrooms, sliced
-1 teaspoon thyme
-4 cups vegetable stock
-1/4 cup sherry
-1/2 teaspoon salt
-1/4 teaspoon ground black pepper
-2 tablespoons red wine vinegar
-2 tablespoons parsley, chopped
-1/4 cup grated parmesan cheese

Instructions:

1. Heat olive oil in a large saucepan over medium heat. 
2. Add the celery, carrots, and onion and sauté for about 5 minutes, stirring often.
3. Add the mushrooms and thyme and continue to cook for another 2 minutes.
4. Add the pearl barley and stir to combine.
5. Pour in the vegetable stock and sherry and bring to a boil.
6. Reduce heat to low and simmer for 25-30 minutes, stirring occasionally.
7. Once the barley is cooked through, stir in the salt, pepper, red wine vinegar, parsley, and parmesan cheese.
8. Serve hot and enjoy!"
"[""eggs"", ""parsley"", ""fresh chives"", ""gruyere cheese"", ""mustard"", ""salt""]","Parmesan Gratineed Parsley Chive Egg Salad

Ingredients:

-1/2 cup, freshly chopped parsley
-1/2 cup, freshly chopped chives
-3 hard boiled eggs, chopped
-1/4 cup grated Gruyere cheese
-1 tablespoon Dijon mustard
-2 tablespoons olive oil
-Salt and pepper to taste

Instructions:

1. Preheat oven to 375°F.

2. In a medium bowl, combine the parsley, chives, eggs, Gruyere cheese, and mustard.

3. Pour the olive oil over the mixture and stir until everything is evenly combined.

4. Spread the mixture into an oven-safe dish.

5. Bake for 15 minutes, or until the top is golden brown and the cheese is melted.

6. Remove from the oven and season with salt and pepper to taste.

7. Serve warm. Enjoy!"
"[""frozen hash browns"", ""onions"", ""sour cream"", ""oleo"", ""salt"", ""shredded cheese"", ""cream of chicken soup""]","Frozen Hash Brown Onion Bake
Ingredients:
- 3 cups frozen hash browns
- 1/2 cup chopped onion
- 1 cup sour cream
- 1/2 cup oleo
- 1 tsp salt
- 1/2 cup shredded cheese
- 1 can cream of chicken soup
Instructions:
1. Preheat oven to 375°F.
2. Grease a 9x13 inch baking dish.
3. Spread the frozen hash browns evenly in the baking dish.
4. Sprinkle the chopped onion over the hash browns.
5. In a separate bowl, mix together the sour cream, oleo, salt, and shredded cheese.
6. Pour the sour cream mixture over the top of the hash browns and onion.
7. Pour the cream of chicken soup over the top of the hash browns.
8. Bake in preheated oven for 45 minutes or until the top is golden brown.
9. Serve and enjoy!"
"[""cornbread"", ""enchilada sauce"", ""salt"", ""ground beef chuck"", ""tomato sauce"", ""cheese blend""]","Enchilada and Cheese Chuck Bake

Ingredients: 

-3 cups cornbread mix
-1/2 cup enchilada sauce 
-1 tsp salt
-1 lb ground beef chuck
-1/2 cup tomato sauce
-2 cups cheese blend

Instructions:

1. Preheat oven to 375°F.

2. In a large bowl, combine the cornbread mix, ½ cup of enchilada sauce, and salt. Mix until combined.

3. In a separate bowl, mix together the ground beef chuck, tomato sauce, and 1 cup of the cheese blend until combined.

4. Grease a 9x13 baking dish and spread the cornbread mix evenly on the bottom.

5. Layer the beef mixture over the top of the cornbread mix.

6. Sprinkle the remaining 1 cup of cheese blend over the beef.

7. Bake in preheated oven for 25 minutes or until the cheese is melted and golden.

8. Serve warm. Enjoy!"
"[""sugar"", ""light corn syrup"", ""salt"", ""flour"", ""eggs"", ""margarine"", ""vanilla"", ""pecans""]","Pecan Blondies

Ingredients:

- 1 cup light corn syrup
- 1/4 teaspoon salt
- 1/2 cup margarine, melted
- 2 cups all-purpose flour
- 2 eggs
- 1 teaspoon vanilla
- 1/2 cup sugar
- 1/2 cup pecans, chopped

Instructions:

1. Preheat oven to 350 degrees F (175 degrees C). Grease an 8x8 inch baking pan.

2. In a medium bowl, mix together the light corn syrup, salt, melted margarine, flour, eggs and vanilla until smooth. Stir in the sugar and pecans. Spread the batter into the prepared baking pan.

3. Bake for 25 to 30 minutes in the preheated oven, or until golden brown on top. Allow to cool before cutting into bars. Enjoy!"
"[""brown sugar"", ""butter"", ""egg"", ""vanilla"", ""flour"", ""baking soda"", ""salt"", ""chocolate chips""]","Chocolate Chip Brown Sugar Cookies

Ingredients:

- 1/2 cup of butter, softened
- 1/2 cup of brown sugar
- 1 egg
- 1 tsp of vanilla extract
- 1 1/4 cups of all-purpose flour
- 1/2 tsp of baking soda
- 1/4 tsp of salt
- 1/2 cup of chocolate chips

Instructions:

1. Preheat oven to 350°F (175°C).

2. In a medium-sized bowl, cream together the butter and brown sugar until light and fluffy. Beat in the egg and vanilla extract until combined.

3. In a separate bowl, whisk together the flour, baking soda, and salt. Gradually add the dry ingredients to the wet ingredients and mix until just combined.

4. Fold in the chocolate chips.

5. Line a baking sheet with parchment paper and scoop out 1-inch balls of dough onto the sheet. Flatten the dough balls slightly.

6. Bake for 10-12 minutes or until lightly golden brown.

7. Let cool before transferring to a wire rack to cool completely. Enjoy!"
